Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
23:17:03.414608, 1, 31, 18, 8889/11019, 84.58200000000001/250.0, 56, 1350
23:17:03.416838, 2, 36, 21, 8889/11019, 100.32600000000001/250.0, 68, 1410
23:17:03.419072, 3, 38, 25, 8978/11016, 102.458/250.0, 74, 1410
23:17:04.424895, 0, 36, 21, 8889/11019, 122.479/250.0, 61, 1815
23:17:04.427188, 1, 34, 21, 8889/11019, 85.924/250.0, 57, 1440
23:17:04.430518, 2, 39, 23, 8889/11019, 122.025/250.0, 69, 1620
23:17:04.436772, 3, 38, 25, 8978/11016, 96.384/250.0, 74, 1455
23:17:05.443756, 0, 38, 22, 8889/11019, 122.855/250.0, 61, 1815
23:17:05.448539, 1, 37, 23, 8889/11019, 78.526/250.0, 57, 1440
23:17:05.454101, 2, 40, 25, 8889/11019, 142.532/250.0, 70, 1815
23:17:05.460964, 3, 38, 26, 8978/11016, 107.596/250.0, 75, 1650
23:17:06.465740, 0, 37, 21, 8889/11019, 91.813/250.0, 60, 1875
23:17:06.469917, 1, 37, 23, 8889/11019, 85.38/250.0, 56, 1365
23:17:06.476291, 2, 41, 25, 8889/11019, 147.976/250.0, 71, 1815
23:17:06.481339, 3, 37, 26, 8978/11016, 111.959/250.0, 75, 1650
23:17:07.484936, 0, 41, 23, 8889/11019, 171.073/250.0, 62, 1875
23:17:07.489289, 1, 37, 23, 8889/11019, 81.538/250.0, 56, 1395
23:17:07.493686, 2, 40, 25, 8889/11019, 141.415/250.0, 70, 1815
23:17:07.499089, 3, 46, 33, 8978/11016, 190.591/250.0, 77, 1845
23:17:08.504579, 0, 22, 13, 8889/11019, 168.951/250.0, 63, 1875
23:17:08.509321, 1, 37, 23, 8889/11019, 81.88/250.0, 56, 1395
23:17:08.514016, 2, 41, 26, 8889/11019, 137.006/250.0, 71, 1815
23:17:08.518309, 3, 10, 7, 8978/11016, 103.95400000000001/250.0, 75, 1845
23:17:09.523426, 0, 66, 39, 8889/11019, 92.47200000000001/250.0, 60, 1875
23:17:09.527787, 1, 38, 23, 8889/11019, 72.759/250.0, 56, 1350
23:17:09.531660, 2, 42, 26, 8889/11019, 99.623/250.0, 70, 1815
23:17:09.537474, 3, 43, 33, 8978/11016, 206.535/250.0, 78, 1845
23:17:10.542059, 0, 2, 1, 8889/11019, 74.971/250.0, 59, 1350
23:17:10.547299, 1, 35, 22, 8889/11019, 72.289/250.0, 56, 1350
23:17:10.552965, 2, 37, 23, 8889/11019, 189.97/250.0, 71, 1815
23:17:10.558416, 3, 46, 35, 8978/11016, 106.004/250.0, 76, 1845
23:17:11.563607, 0, 0, 0, 8889/11019, 63.252/250.0, 58, 1350
23:17:11.567659, 1, 36, 23, 8889/11019, 81.854/250.0, 56, 1350
23:17:11.575040, 2, 24, 16, 8889/11019, 184.165/250.0, 72, 1815
23:17:11.579591, 3, 0, 0, 8978/11016, 105.657/250.0, 76, 1845
23:17:12.584333, 0, 7, 0, 8889/11019, 62.61/250.0, 58, 1350
23:17:12.591412, 1, 36, 23, 8889/11019, 85.714/250.0, 56, 1590
23:17:12.595211, 2, 66, 42, 8889/11019, 99.905/250.0, 70, 1815
23:17:12.599245, 3, 0, 0, 8978/11016, 66.372/250.0, 74, 1350
23:17:13.606484, 0, 0, 0, 8889/11019, 62.345/250.0, 58, 1350
23:17:13.611320, 1, 39, 24, 8889/11019, 179.09300000000002/250.0, 59, 1860
23:17:13.616828, 2, 15, 9, 8889/11019, 99.921/250.0, 69, 1350
23:17:13.623215, 3, 7, 0, 8978/11016, 66.452/250.0, 74, 1350
23:17:14.631287, 0, 0, 0, 8889/11019, 62.253/250.0, 58, 1350
23:17:14.636562, 1, 55, 37, 8889/11019, 82.651/250.0, 57, 1860
23:17:14.642305, 2, 0, 0, 8889/11019, 64.849/250.0, 68, 1350
23:17:14.648327, 3, 0, 0, 8978/11016, 65.34/250.0, 73, 1350
23:17:15.652220, 0, 58, 36, 8889/11019, 254.225/250.0, 64, 1800
23:17:15.660960, 1, 2, 2, 8889/11019, 162.67600000000002/250.0, 59, 1860
23:17:15.670048, 2, 9, 0, 8889/11019, 67.295/250.0, 68, 1350
23:17:15.677160, 3, 0, 0, 8978/11016, 66.389/250.0, 73, 1350
23:17:16.681919, 0, 63, 40, 8889/11019, 143.992/250.0, 61, 1875
23:17:16.688770, 1, 51, 35, 8889/11019, 84.523/250.0, 57, 1860
23:17:16.698271, 2, 22, 13, 8889/11019, 96.105/250.0, 69, 1530
23:17:16.706516, 3, 0, 0, 8978/11016, 143.385/250.0, 75, 1350
23:17:17.714516, 0, 37, 22, 8889/11019, 124.693/250.0, 62, 1875
23:17:17.720054, 1, 37, 25, 8889/11019, 84.528/250.0, 57, 1860
23:17:17.726162, 2, 39, 24, 8889/11019, 125.548/250.0, 69, 1635
23:17:17.732048, 3, 80, 50, 8978/11016, 234.234/250.0, 79, 1785
23:17:18.738326, 0, 36, 21, 8889/11019, 144.977/250.0, 62, 1875
23:17:18.744454, 1, 0, 0, 8889/11019, 56.425000000000004/250.0, 56, 1350
23:17:18.750541, 2, 38, 23, 8889/11019, 113.691/250.0, 69, 1650
23:17:18.756501, 3, 49, 33, 8978/11016, 148.818/250.0, 77, 1845
23:17:19.761842, 0, 38, 22, 8889/11019, 148.729/250.0, 62, 1875
23:17:19.768081, 1, 7, 0, 8889/11019, 56.675000000000004/250.0, 56, 1350
23:17:19.773989, 2, 39, 24, 8889/11019, 123.441/250.0, 70, 1740
23:17:19.779879, 3, 35, 25, 8978/11016, 168.997/250.0, 78, 1845
23:17:20.786180, 0, 37, 22, 8889/11019, 146.112/250.0, 62, 1875
23:17:20.791967, 1, 0, 0, 8889/11019, 56.026/250.0, 55, 1350
23:17:20.799298, 2, 39, 24, 8889/11019, 147.677/250.0, 71, 1815
23:17:20.806681, 3, 36, 26, 8978/11016, 123.031/250.0, 76, 1635
23:17:21.814491, 0, 36, 22, 8889/11019, 117.017/250.0, 62, 1755
23:17:21.821194, 1, 0, 0, 8889/11019, 56.418/250.0, 55, 1350
23:17:21.828307, 2, 39, 25, 8889/11019, 137.799/250.0, 71, 1815
23:17:21.835583, 3, 37, 26, 8978/11016, 117.432/250.0, 76, 1590
23:17:22.850393, 0, 36, 21, 8889/11019, 106.888/250.0, 61, 1665
23:17:22.898536, 1, 0, 0, 8889/11019, 56.049/250.0, 55, 1350
23:17:22.910563, 2, 37, 23, 8889/11019, 134.327/250.0, 70, 1815
23:17:22.924398, 3, 38, 27, 8978/11016, 106.041/250.0, 76, 1605
23:17:23.930783, 0, 36, 21, 8889/11019, 122.149/250.0, 61, 1740
23:17:23.940434, 1, 0, 0, 8889/11019, 56.142/250.0, 55, 1350
23:17:23.951852, 2, 34, 21, 8889/11019, 133.323/250.0, 71, 1815
23:17:23.964272, 3, 37, 26, 8978/11016, 115.007/250.0, 76, 1650
23:17:24.971134, 0, 38, 23, 8889/11019, 117.096/250.0, 62, 1785
23:17:24.983135, 1, 19, 11, 8889/11019, 193.711/250.0, 59, 1800
23:17:24.997326, 2, 39, 24, 8889/11019, 142.72/250.0, 71, 1770
23:17:25.009323, 3, 38, 27, 8978/11016, 129.656/250.0, 76, 1650
23:17:26.015769, 0, 36, 21, 8889/11019, 127.015/250.0, 61, 1785
23:17:26.028723, 1, 83, 54, 8889/11019, 143.304/250.0, 59, 1860
23:17:26.043388, 2, 38, 23, 8889/11019, 152.116/250.0, 71, 1785
23:17:26.055995, 3, 37, 26, 8978/11016, 119.409/250.0, 76, 1575
23:17:27.065887, 0, 36, 21, 8889/11019, 115.324/250.0, 62, 1830
23:17:27.076770, 1, 40, 26, 8889/11019, 119.437/250.0, 58, 1860
23:17:27.090170, 2, 39, 24, 8889/11019, 152.798/250.0, 72, 1815
23:17:27.105697, 3, 37, 26, 8978/11016, 100.271/250.0, 75, 1530
23:17:28.117297, 0, 40, 23, 8889/11019, 169.25/250.0, 63, 1875
23:17:28.128851, 1, 35, 23, 8889/11019, 140.601/250.0, 58, 1860
23:17:28.140395, 2, 40, 25, 8889/11019, 148.421/250.0, 72, 1815
23:17:28.150606, 3, 38, 25, 8978/11016, 110.864/250.0, 75, 1635
23:17:29.160404, 0, 30, 17, 8889/11019, 141.457/250.0, 62, 1875
23:17:29.173681, 1, 37, 24, 8889/11019, 118.202/250.0, 58, 1755
23:17:29.187833, 2, 44, 28, 8889/11019, 165.793/250.0, 72, 1815
23:17:29.202319, 3, 39, 27, 8978/11016, 123.145/250.0, 76, 1710
23:17:30.210707, 0, 33, 20, 8889/11019, 168.05700000000002/250.0, 64, 1875
23:17:30.225184, 1, 35, 23, 8889/11019, 114.147/250.0, 58, 1725
23:17:30.242305, 2, 33, 20, 8889/11019, 100.242/250.0, 70, 1815
23:17:30.258884, 3, 40, 29, 8978/11016, 135.38/250.0, 76, 1845
23:17:31.264162, 0, 60, 35, 8889/11019, 93.398/250.0, 61, 1875
23:17:31.274487, 1, 36, 23, 8889/11019, 114.773/250.0, 58, 1725
23:17:31.289677, 2, 19, 12, 8889/11019, 170.26500000000001/250.0, 73, 1815
23:17:31.307082, 3, 30, 21, 8978/11016, 142.974/250.0, 78, 1845
23:17:32.312126, 0, 0, 0, 8889/11019, 93.206/250.0, 60, 1350
23:17:32.315972, 1, 37, 24, 8889/11019, 89.005/250.0, 58, 1560
23:17:32.319735, 2, 67, 41, 8889/11019, 101.158/250.0, 71, 1815
23:17:32.324626, 3, 24, 18, 8978/11016, 206.528/250.0, 80, 1845
23:17:33.330522, 0, 0, 0, 8889/11019, 62.953/250.0, 59, 1350
23:17:33.335019, 1, 35, 23, 8889/11019, 90.23400000000001/250.0, 57, 1500
23:17:33.338877, 2, 18, 11, 8889/11019, 100.274/250.0, 71, 1815
23:17:33.344451, 3, 60, 46, 8978/11016, 106.36200000000001/250.0, 77, 1845
23:17:34.348621, 0, 0, 0, 8889/11019, 62.993/250.0, 59, 1350
23:17:34.352338, 1, 37, 24, 8889/11019, 92.453/250.0, 57, 1560
23:17:34.356086, 2, 0, 0, 8889/11019, 66.283/250.0, 69, 1350
23:17:34.359893, 3, 9, 7, 8978/11016, 106.256/250.0, 77, 1845
23:17:35.364739, 0, 9, 0, 8889/11019, 62.566/250.0, 59, 1350
23:17:35.368689, 1, 38, 25, 8889/11019, 99.619/250.0, 58, 1725
23:17:35.374044, 2, 2, 0, 8889/11019, 66.19/250.0, 69, 1350
23:17:35.378276, 3, 0, 0, 8978/11016, 66.686/250.0, 75, 1350
23:17:36.386044, 0, 0, 0, 8889/11019, 82.752/250.0, 59, 1455
23:17:36.394883, 1, 36, 24, 8889/11019, 95.316/250.0, 58, 1665
23:17:36.401096, 2, 7, 0, 8889/11019, 66.485/250.0, 69, 1350
23:17:36.403260, 3, 7, 0, 8978/11016, 66.489/250.0, 74, 1350
23:17:37.407174, 0, 26, 15, 8889/11019, 82.657/250.0, 60, 1455
23:17:37.415093, 1, 36, 24, 8889/11019, 147.832/250.0, 59, 1860
23:17:37.419759, 2, 0, 0, 8889/11019, 66.977/250.0, 68, 1350
23:17:37.424912, 3, 0, 0, 8978/11016, 94.152/250.0, 75, 1350
23:17:38.428446, 0, 34, 19, 8889/11019, 77.258/250.0, 59, 1350
23:17:38.432894, 1, 48, 31, 8889/11019, 84.395/250.0, 58, 1860
23:17:38.437454, 2, 0, 0, 8889/11019, 66.1/250.0, 68, 1350
23:17:38.442352, 3, 17, 12, 8978/11016, 91.688/250.0, 75, 1350
23:17:39.446007, 0, 34, 19, 8889/11019, 85.527/250.0, 59, 1350
23:17:39.453817, 1, 5, 3, 8889/11019, 166.495/250.0, 60, 1860
23:17:39.461036, 2, 0, 0, 8889/11019, 249.097/250.0, 73, 1740
23:17:39.465052, 3, 36, 24, 8978/11016, 93.623/250.0, 75, 1350
23:17:40.472855, 0, 37, 20, 8889/11019, 88.711/250.0, 59, 1470
23:17:40.476905, 1, 57, 38, 8889/11019, 86.474/250.0, 59, 1860
23:17:40.480895, 2, 73, 45, 8889/11019, 161.082/250.0, 72, 1815
23:17:40.484162, 3, 36, 24, 8978/11016, 97.301/250.0, 75, 1410
23:17:41.488563, 0, 39, 22, 8889/11019, 93.166/250.0, 59, 1470
23:17:41.493977, 1, 30, 19, 8889/11019, 85.657/250.0, 58, 1860
23:17:41.501069, 2, 57, 36, 8889/11019, 142.225/250.0, 72, 1815
23:17:41.508411, 3, 38, 26, 8978/11016, 99.914/250.0, 75, 1410
23:17:42.513207, 0, 38, 22, 8889/11019, 93.368/250.0, 59, 1440
23:17:42.522333, 1, 0, 0, 8889/11019, 57.445/250.0, 57, 1350
23:17:42.524483, 2, 39, 25, 8889/11019, 144.559/250.0, 71, 1815
23:17:42.526647, 3, 38, 26, 8978/11016, 92.806/250.0, 75, 1470
23:17:43.531541, 0, 36, 21, 8889/11019, 88.196/250.0, 59, 1395
23:17:43.537143, 1, 0, 0, 8889/11019, 57.133/250.0, 56, 1350
23:17:43.540994, 2, 39, 25, 8889/11019, 135.478/250.0, 71, 1815
23:17:43.543384, 3, 38, 26, 8978/11016, 94.519/250.0, 75, 1470
23:17:44.546770, 0, 38, 21, 8889/11019, 84.501/250.0, 59, 1485
23:17:44.550562, 1, 7, 0, 8889/11019, 56.699/250.0, 56, 1350
23:17:44.555571, 2, 40, 25, 8889/11019, 138.386/250.0, 72, 1815
23:17:44.566154, 3, 37, 25, 8978/11016, 94.875/250.0, 74, 1380
23:17:45.571176, 0, 37, 22, 8889/11019, 83.866/250.0, 59, 1485
23:17:45.575142, 1, 0, 0, 8889/11019, 60.778/250.0, 57, 1350
23:17:45.579855, 2, 38, 24, 8889/11019, 150.328/250.0, 72, 1815
23:17:45.584587, 3, 36, 24, 8978/11016, 90.82600000000001/250.0, 74, 1350
23:17:46.589577, 0, 36, 20, 8889/11019, 97.995/250.0, 59, 1500
23:17:46.593558, 1, 19, 12, 8889/11019, 89.083/250.0, 57, 1605
23:17:46.598069, 2, 39, 24, 8889/11019, 146.79/250.0, 73, 1815
23:17:46.601641, 3, 38, 25, 8978/11016, 100.94/250.0, 74, 1425
23:17:47.611819, 0, 38, 22, 8889/11019, 98.126/250.0, 59, 1545
23:17:47.616689, 1, 38, 24, 8889/11019, 99.974/250.0, 58, 1665
23:17:47.620430, 2, 41, 25, 8889/11019, 158.775/250.0, 72, 1815
23:17:47.627521, 3, 39, 25, 8978/11016, 104.53/250.0, 74, 1575
23:17:48.633921, 0, 39, 22, 8889/11019, 92.258/250.0, 60, 1875
23:17:48.638045, 1, 38, 24, 8889/11019, 109.34700000000001/250.0, 58, 1680
23:17:48.641994, 2, 41, 25, 8889/11019, 156.339/250.0, 73, 1815
23:17:48.646109, 3, 39, 27, 8978/11016, 123.911/250.0, 75, 1635
23:17:49.651545, 0, 43, 25, 8889/11019, 127.544/250.0, 61, 1875
23:17:49.657050, 1, 35, 23, 8889/11019, 101.38/250.0, 57, 1635
23:17:49.660827, 2, 40, 25, 8889/11019, 155.389/250.0, 73, 1815
23:17:49.665255, 3, 47, 34, 8978/11016, 184.452/250.0, 78, 1845
23:17:50.670545, 0, 14, 9, 8889/11019, 172.742/250.0, 63, 1875
23:17:50.674458, 1, 35, 23, 8889/11019, 99.761/250.0, 57, 1590
23:17:50.680182, 2, 41, 25, 8889/11019, 148.37800000000001/250.0, 72, 1815
23:17:50.684012, 3, 10, 7, 8978/11016, 104.72200000000001/250.0, 75, 1845
23:17:51.688837, 0, 68, 39, 8889/11019, 92.673/250.0, 60, 1875
23:17:51.692872, 1, 37, 23, 8889/11019, 91.52/250.0, 57, 1635
23:17:51.696737, 2, 40, 25, 8889/11019, 159.874/250.0, 73, 1815
23:17:51.700885, 3, 33, 25, 8978/11016, 206.61/250.0, 78, 1845
23:17:52.705529, 0, 9, 5, 8889/11019, 73.703/250.0, 59, 1350
23:17:52.710556, 1, 36, 24, 8889/11019, 91.683/250.0, 58, 1635
23:17:52.714254, 2, 41, 26, 8889/11019, 101.595/250.0, 72, 1815
23:17:52.718615, 3, 58, 43, 8978/11016, 145.397/250.0, 77, 1845
23:17:53.723862, 0, 0, 0, 8889/11019, 63.042/250.0, 58, 1350
23:17:53.728029, 1, 36, 24, 8889/11019, 98.673/250.0, 57, 1680
23:17:53.732038, 2, 47, 29, 8889/11019, 151.921/250.0, 73, 1815
23:17:53.735769, 3, 0, 0, 8978/11016, 106.793/250.0, 76, 1845
23:17:54.740443, 0, 5, 0, 8889/11019, 62.861000000000004/250.0, 58, 1350
23:17:54.750901, 1, 36, 24, 8889/11019, 107.652/250.0, 57, 1470
23:17:54.760043, 2, 14, 9, 8889/11019, 195.531/250.0, 75, 1815
23:17:54.767102, 3, 0, 0, 8978/11016, 67.246/250.0, 74, 1350
23:17:55.772004, 0, 0, 0, 8889/11019, 62.923/250.0, 58, 1350
23:17:55.776211, 1, 29, 19, 8889/11019, 80.299/250.0, 57, 1605
23:17:55.784963, 2, 68, 43, 8889/11019, 101.246/250.0, 72, 1815
23:17:55.789283, 3, 0, 0, 8978/11016, 66.404/250.0, 74, 1350
23:17:56.794638, 0, 0, 0, 8889/11019, 62.422000000000004/250.0, 57, 1350
23:17:56.798403, 1, 38, 24, 8889/11019, 101.07000000000001/250.0, 57, 1605
23:17:56.802581, 2, 22, 14, 8889/11019, 101.283/250.0, 72, 1815
23:17:56.806213, 3, 7, 0, 8978/11016, 66.672/250.0, 74, 1350
23:17:57.818431, 0, 34, 21, 8889/11019, 244.175/250.0, 63, 1830
23:17:57.822219, 1, 32, 21, 8889/11019, 166.584/250.0, 58, 1860
23:17:57.827033, 2, 0, 0, 8889/11019, 68.747/250.0, 70, 1350
23:17:57.831316, 3, 0, 0, 8978/11016, 67.639/250.0, 73, 1350
23:17:58.835559, 0, 76, 49, 8889/11019, 142.225/250.0, 61, 1875
23:17:58.839288, 1, 48, 32, 8889/11019, 84.099/250.0, 57, 1860
23:17:58.843239, 2, 9, 0, 8889/11019, 67.123/250.0, 70, 1350
23:17:58.846965, 3, 0, 0, 8978/11016, 66.285/250.0, 73, 1350
23:17:59.851372, 0, 36, 21, 8889/11019, 120.83800000000001/250.0, 61, 1875
23:17:59.855659, 1, 1, 1, 8889/11019, 167.074/250.0, 60, 1860
23:17:59.860161, 2, 0, 0, 8889/11019, 68.3/250.0, 70, 1350
23:17:59.870768, 3, 14, 8, 8978/11016, 180.942/250.0, 77, 1785
23:18:00.877151, 0, 37, 22, 8889/11019, 139.142/250.0, 62, 1875
23:18:00.883153, 1, 55, 36, 8889/11019, 85.861/250.0, 58, 1860
23:18:00.888200, 2, 16, 10, 8889/11019, 123.183/250.0, 72, 1815
23:18:00.890806, 3, 87, 56, 8978/11016, 157.686/250.0, 78, 1845
23:18:01.896314, 0, 37, 22, 8889/11019, 129.30700000000002/250.0, 62, 1875
23:18:01.899087, 1, 34, 22, 8889/11019, 85.336/250.0, 58, 1860
23:18:01.904083, 2, 37, 23, 8889/11019, 140.746/250.0, 72, 1815
23:18:01.908863, 3, 39, 28, 8978/11016, 178.752/250.0, 77, 1845
23:18:02.912376, 0, 35, 21, 8889/11019, 131.201/250.0, 61, 1785
23:18:02.916211, 1, 0, 0, 8889/11019, 56.844/250.0, 57, 1350
23:18:02.923682, 2, 33, 21, 8889/11019, 162.95600000000002/250.0, 72, 1815
23:18:02.928909, 3, 36, 26, 8978/11016, 161.806/250.0, 78, 1845
23:18:03.932163, 0, 37, 22, 8889/11019, 112.95700000000001/250.0, 61, 1785
23:18:03.935875, 1, 4, 0, 8889/11019, 56.765/250.0, 56, 1350
23:18:03.940711, 2, 37, 23, 8889/11019, 136.604/250.0, 72, 1725
23:18:03.945716, 3, 36, 27, 8978/11016, 142.948/250.0, 77, 1740
23:18:04.949820, 0, 36, 21, 8889/11019, 133.558/250.0, 62, 1845
23:18:04.961391, 1, 4, 0, 8889/11019, 56.371/250.0, 56, 1350
23:18:04.963768, 2, 38, 23, 8889/11019, 124.09/250.0, 72, 1755
23:18:04.966021, 3, 37, 27, 8978/11016, 146.261/250.0, 77, 1755
23:18:05.972343, 0, 36, 21, 8889/11019, 118.276/250.0, 61, 1845
23:18:05.981241, 1, 0, 0, 8889/11019, 56.534/250.0, 56, 1350
23:18:05.983378, 2, 38, 23, 8889/11019, 139.013/250.0, 72, 1770
23:18:05.985627, 3, 37, 27, 8978/11016, 133.139/250.0, 77, 1755
23:18:06.991194, 0, 37, 22, 8889/11019, 122.68900000000001/250.0, 62, 1875
23:18:06.995398, 1, 0, 0, 8889/11019, 56.356/250.0, 56, 1350
23:18:06.998288, 2, 37, 23, 8889/11019, 150.441/250.0, 72, 1770
23:18:07.000780, 3, 37, 27, 8978/11016, 151.995/250.0, 78, 1785
23:18:08.004772, 0, 37, 22, 8889/11019, 128.534/250.0, 62, 1875
23:18:08.010500, 1, 0, 0, 8889/11019, 71.558/250.0, 57, 1350
23:18:08.013452, 2, 38, 24, 8889/11019, 126.102/250.0, 72, 1725
23:18:08.015682, 3, 38, 27, 8978/11016, 154.766/250.0, 77, 1785
23:18:09.023492, 0, 36, 21, 8889/11019, 145.657/250.0, 63, 1875
23:18:09.027715, 1, 89, 57, 8889/11019, 240.00300000000001/250.0, 61, 1830
23:18:09.033337, 2, 39, 24, 8889/11019, 121.596/250.0, 72, 1710
23:18:09.035512, 3, 37, 27, 8978/11016, 154.202/250.0, 78, 1830
23:18:10.042019, 0, 37, 22, 8889/11019, 171.768/250.0, 64, 1875
23:18:10.048350, 1, 37, 25, 8889/11019, 123.93900000000001/250.0, 59, 1860
23:18:10.052636, 2, 35, 21, 8889/11019, 115.89/250.0, 71, 1665
23:18:10.056307, 3, 36, 26, 8978/11016, 169.458/250.0, 78, 1830
23:18:11.061176, 0, 41, 24, 8889/11019, 93.014/250.0, 61, 1875
23:18:11.064719, 1, 32, 21, 8889/11019, 127.893/250.0, 59, 1650
23:18:11.068740, 2, 37, 23, 8889/11019, 128.814/250.0, 72, 1710
23:18:11.084168, 3, 35, 26, 8978/11016, 131.252/250.0, 77, 1650
23:18:12.088368, 0, 18, 11, 8889/11019, 167.96/250.0, 64, 1875
23:18:12.092533, 1, 35, 23, 8889/11019, 101.593/250.0, 58, 1620
23:18:12.096834, 2, 40, 25, 8889/11019, 144.762/250.0, 72, 1770
23:18:12.102855, 3, 38, 27, 8978/11016, 131.37800000000001/250.0, 78, 1845
23:18:13.107527, 0, 66, 39, 8889/11019, 147.197/250.0, 62, 1875
23:18:13.111419, 1, 36, 23, 8889/11019, 104.008/250.0, 58, 1620
23:18:13.115251, 2, 40, 25, 8889/11019, 155.467/250.0, 72, 1815
23:18:13.119158, 3, 48, 34, 8978/11016, 107.435/250.0, 77, 1845
23:18:14.126303, 0, 9, 5, 8889/11019, 93.783/250.0, 61, 1875
23:18:14.131830, 1, 35, 23, 8889/11019, 90.739/250.0, 57, 1470
23:18:14.137952, 2, 53, 33, 8889/11019, 101.684/250.0, 72, 1815
23:18:14.142775, 3, 3, 2, 8978/11016, 213.53/250.0, 80, 1845
23:18:15.149707, 0, 0, 0, 8889/11019, 63.68/250.0, 60, 1350
23:18:15.157147, 1, 35, 23, 8889/11019, 79.461/250.0, 57, 1410
23:18:15.164632, 2, 3, 2, 8889/11019, 163.28300000000002/250.0, 74, 1815
23:18:15.168288, 3, 58, 45, 8978/11016, 211.752/250.0, 81, 1845
23:18:16.173846, 0, 5, 0, 8889/11019, 63.375/250.0, 59, 1350
23:18:16.178606, 1, 38, 24, 8889/11019, 87.93900000000001/250.0, 57, 1425
23:18:16.184555, 2, 60, 39, 8889/11019, 190.537/250.0, 74, 1815
23:18:16.188620, 3, 31, 23, 8978/11016, 108.01/250.0, 78, 1845
23:18:17.193029, 0, 4, 0, 8889/11019, 62.565000000000005/250.0, 59, 1350
23:18:17.197516, 1, 36, 23, 8889/11019, 79.124/250.0, 57, 1425
23:18:17.201291, 2, 38, 24, 8889/11019, 102.483/250.0, 72, 1815
23:18:17.205499, 3, 0, 0, 8978/11016, 81.977/250.0, 77, 1350
23:18:18.210479, 0, 2, 1, 8889/11019, 83.423/250.0, 60, 1350
23:18:18.217031, 1, 36, 23, 8889/11019, 75.11/250.0, 57, 1365
23:18:18.219278, 2, 0, 0, 8889/11019, 101.196/250.0, 72, 1815
23:18:18.222598, 3, 0, 0, 8978/11016, 67.763/250.0, 76, 1350
23:18:19.228302, 0, 33, 18, 8889/11019, 89.31700000000001/250.0, 60, 1350
23:18:19.230808, 1, 39, 24, 8889/11019, 89.449/250.0, 57, 1410
23:18:19.233111, 2, 2, 0, 8889/11019, 67.212/250.0, 70, 1350
23:18:19.235624, 3, 1, 0, 8978/11016, 67.253/250.0, 76, 1350
23:18:20.239373, 0, 37, 20, 8889/11019, 87.226/250.0, 59, 1350
23:18:20.241602, 1, 36, 23, 8889/11019, 91.304/250.0, 57, 1455
23:18:20.243736, 2, 8, 0, 8889/11019, 67.244/250.0, 70, 1350
23:18:20.245827, 3, 6, 0, 8978/11016, 67.764/250.0, 75, 1350
23:18:21.249992, 0, 34, 19, 8889/11019, 78.491/250.0, 59, 1350
23:18:21.253685, 1, 39, 25, 8889/11019, 163.131/250.0, 59, 1860
23:18:21.255981, 2, 0, 0, 8889/11019, 68.078/250.0, 69, 1350
23:18:21.262580, 3, 0, 0, 8978/11016, 74.984/250.0, 76, 1350
23:18:22.269216, 0, 34, 19, 8889/11019, 88.009/250.0, 59, 1395
23:18:22.271594, 1, 34, 23, 8889/11019, 85.787/250.0, 57, 1860
23:18:22.273822, 2, 0, 0, 8889/11019, 67.014/250.0, 69, 1350
23:18:22.287790, 3, 27, 19, 8978/11016, 99.374/250.0, 75, 1395
23:18:23.293318, 0, 35, 19, 8889/11019, 89.513/250.0, 59, 1395
23:18:23.297894, 1, 26, 18, 8889/11019, 171.543/250.0, 60, 1860
23:18:23.301732, 2, 0, 0, 8889/11019, 67.552/250.0, 69, 1350
23:18:23.305821, 3, 35, 24, 8978/11016, 86.053/250.0, 75, 1350
23:18:24.348027, 0, 35, 19, 8889/11019, 88.904/250.0, 59, 1350
23:18:24.353373, 1, 60, 40, 8889/11019, 87.112/250.0, 58, 1860
23:18:24.357377, 2, 32, 18, 8889/11019, 210.842/250.0, 73, 1695
23:18:24.364086, 3, 35, 24, 8978/11016, 90.75/250.0, 76, 1350
23:18:25.376280, 0, 35, 20, 8889/11019, 82.765/250.0, 59, 1350
23:18:25.385045, 1, 5, 3, 8889/11019, 85.633/250.0, 58, 1860
23:18:25.388933, 2, 78, 50, 8889/11019, 157.233/250.0, 72, 1815
23:18:25.393052, 3, 35, 24, 8978/11016, 86.51/250.0, 75, 1350
23:18:26.405804, 0, 34, 19, 8889/11019, 78.901/250.0, 59, 1350
23:18:26.418611, 1, 0, 0, 8889/11019, 57.293/250.0, 57, 1350
23:18:26.425841, 2, 40, 25, 8889/11019, 133.649/250.0, 72, 1815
23:18:26.429632, 3, 36, 24, 8978/11016, 87.679/250.0, 75, 1350
23:18:27.441087, 0, 36, 20, 8889/11019, 89.012/250.0, 58, 1350
23:18:27.452337, 1, 0, 0, 8889/11019, 57.374/250.0, 56, 1350
23:18:27.466678, 2, 35, 22, 8889/11019, 157.12800000000001/250.0, 72, 1800
23:18:27.473785, 3, 32, 22, 8978/11016, 85.529/250.0, 75, 1350
23:18:28.490835, 0, 35, 19, 8889/11019, 80.296/250.0, 58, 1350
23:18:28.506478, 1, 1, 0, 8889/11019, 56.827/250.0, 56, 1350
23:18:28.519162, 2, 39, 24, 8889/11019, 158.631/250.0, 73, 1815
23:18:28.534034, 3, 35, 24, 8978/11016, 94.59700000000001/250.0, 75, 1350
23:18:29.550182, 0, 32, 18, 8889/11019, 81.808/250.0, 58, 1350
