Detected 32 cores in 1 packages

Core energy units: a1003
Time_unit:10, Energy_unit: 16, Power_unit: 3
Time_unit:0.000976562, Energy_unit: 1.52588e-05, Power_unit: 0.125
Core0_Power(W), Core1_Power(W), Core2_Power(W), Core3_Power(W), Core4_Power(W), Core5_Power(W), Core6_Power(W), Core7_Power(W), Core8_Power(W), Core9_Power(W), Core10_Power(W), Core11_Power(W), Core12_Power(W), Core13_Power(W), Core14_Power(W), Core15_Power(W), Core_power_sum(W), CPU_power(W), CPU_usage(%), Time(s)
3.48784, 3.32518, 3.2885, 3.26202, 2.86884, 2.87167, 2.7654, 2.73439, 3.41251, 3.19412, 3.05392, 3.16476, 2.82504, 3.04138, 2.81358, 2.98676, 49.0959, 79.9316, 32.000000, 207.207330
3.28102, 3.16856, 3.18291, 3.21596, 2.67523, 2.74556, 2.7921, 2.63274, 3.15115, 3.08461, 3.2146, 3.01237, 2.81628, 2.63348, 2.82484, 3.17961, 47.611, 78.3027, 31.000000, 208.208239
3.28418, 3.32529, 3.27116, 3.34561, 2.84802, 2.83623, 2.93625, 2.73875, 2.97742, 2.89062, 3.09459, 3.31371, 2.8533, 3.02968, 3.15831, 2.97606, 48.8792, 79.547, 32.000000, 209.209285
3.19443, 3.30528, 3.41936, 3.29582, 2.65472, 2.78644, 2.94527, 2.66644, 3.00586, 2.99388, 3.00439, 3.05685, 2.62558, 2.76753, 2.79398, 2.86476, 47.3806, 78.0479, 32.000000, 210.210598
3.65639, 3.21568, 3.13647, 2.98843, 2.79553, 3.08359, 3.05605, 2.93216, 3.59018, 3.351, 3.20393, 3.10707, 3.0235, 3.09123, 2.96211, 3.11577, 50.3091, 81.2476, 31.000000, 211.211652
3.26126, 3.07399, 2.73956, 3.29697, 3.17871, 2.81827, 3.04005, 2.84633, 3.14966, 3.25185, 3.0442, 3.51096, 2.73532, 2.66202, 2.61659, 2.69376, 47.9195, 78.8385, 30.000000, 212.212573
2.98758, 2.72374, 2.73456, 3.0323, 2.85556, 2.81682, 2.64043, 2.75635, 2.55089, 2.39977, 2.48882, 2.27542, 2.41438, 2.23479, 2.54181, 2.27516, 41.7284, 71.7543, 27.000000, 213.213522
4.00641, 4.32729, 4.40953, 4.13306, 3.21104, 3.03949, 3.10165, 3.02977, 3.21312, 3.20393, 3.62106, 3.22076, 3.50206, 3.42865, 3.26421, 3.39079, 56.1028, 87.4126, 32.000000, 214.214522
3.76031, 4.24132, 3.76262, 3.65184, 2.95374, 3.25491, 2.79826, 3.15388, 3.77802, 3.51543, 5.12692, 3.25809, 2.95459, 3.13268, 3.05542, 2.9682, 55.3662, 86.5323, 25.000000, 215.215386
2.68816, 2.56071, 2.57796, 2.64554, 2.56606, 2.54074, 2.68182, 2.58485, 4.43106, 2.84448, 2.92703, 7.38202, 2.54518, 3.26814, 2.96716, 2.94586, 50.1568, 80.4193, 21.000000, 216.216317
1.89392, 1.909, 1.82379, 1.69827, 2.03258, 2.10941, 2.07419, 1.92419, 3.45787, 4.15857, 3.91957, 4.85678, 2.91649, 2.33765, 2.19084, 2.47116, 41.7743, 72.3481, 15.000000, 217.217295
