Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
01:10:46.755021, 2, 0, 0, 1/11019, 3.043/250.0, 40, 300
01:10:46.757748, 3, 0, 0, 99/11016, 24.747/250.0, 48, 300
01:10:47.761339, 0, 27, 6, 8889/11019, 72.136/250.0, 65, 1350
01:10:47.764176, 1, 0, 0, 1/11019, 19.464/250.0, 40, 300
01:10:47.767172, 2, 0, 0, 1/11019, 3.237/250.0, 40, 300
01:10:47.770085, 3, 0, 0, 99/11016, 24.934/250.0, 48, 300
01:10:48.773873, 0, 27, 6, 8889/11019, 73.393/250.0, 65, 1350
01:10:48.777942, 1, 0, 0, 1/11019, 19.172/250.0, 40, 300
01:10:48.780894, 2, 0, 0, 1/11019, 3.128/250.0, 40, 300
01:10:48.784166, 3, 0, 0, 99/11016, 24.472/250.0, 48, 300
01:10:49.787533, 0, 29, 7, 8889/11019, 70.2/250.0, 64, 1350
01:10:49.790435, 1, 0, 0, 1/11019, 19.375/250.0, 40, 300
01:10:49.793465, 2, 0, 0, 1/11019, 3.987/250.0, 40, 300
01:10:49.796297, 3, 0, 0, 99/11016, 24.937/250.0, 48, 300
01:10:50.800086, 0, 27, 7, 8889/11019, 70.098/250.0, 64, 1350
01:10:50.803617, 1, 0, 0, 1/11019, 18.808/250.0, 40, 300
01:10:50.808378, 2, 0, 0, 1/11019, 2.797/250.0, 40, 300
01:10:50.811062, 3, 0, 0, 99/11016, 24.922/250.0, 48, 300
01:10:51.814465, 0, 27, 6, 8889/11019, 74.805/250.0, 64, 1350
01:10:51.817997, 1, 0, 0, 1/11019, 18.904/250.0, 40, 300
01:10:51.820981, 2, 0, 0, 1/11019, 2.8120000000000003/250.0, 40, 300
01:10:51.825770, 3, 0, 0, 99/11016, 24.285/250.0, 48, 300
01:10:52.829402, 0, 29, 7, 8889/11019, 69.611/250.0, 63, 1350
01:10:52.832371, 1, 0, 0, 1/11019, 18.737000000000002/250.0, 40, 300
01:10:52.835406, 2, 0, 0, 1/11019, 2.782/250.0, 40, 300
01:10:52.838335, 3, 0, 0, 99/11016, 24.62/250.0, 48, 300
01:10:53.841778, 0, 27, 7, 8889/11019, 69.60000000000001/250.0, 63, 1350
01:10:53.844430, 1, 0, 0, 1/11019, 19.236/250.0, 40, 300
01:10:53.847607, 2, 0, 0, 1/11019, 3.223/250.0, 40, 300
01:10:53.850261, 3, 0, 0, 99/11016, 24.795/250.0, 48, 300
01:10:54.853807, 0, 27, 6, 8889/11019, 71.981/250.0, 63, 1350
01:10:54.856794, 1, 0, 0, 1/11019, 19.083000000000002/250.0, 40, 300
01:10:54.859908, 2, 0, 0, 1/11019, 3.056/250.0, 40, 300
01:10:54.862780, 3, 0, 0, 99/11016, 24.626/250.0, 48, 300
01:10:55.867871, 0, 27, 6, 8889/11019, 71.507/250.0, 62, 1350
