Time_unit:10, Energy_unit: 16, Power_unit: 3, Time_unit:0.000976562, Energy_unit: 1.52588e-05, Power_unit: 0.125
Core0_Power(W), Core1_Power(W), Core2_Power(W), Core3_Power(W), Core4_Power(W), Core5_Power(W), Core6_Power(W), Core7_Power(W), Core8_Power(W), Core9_Power(W), Core10_Power(W), Core11_Power(W), Core12_Power(W), Core13_Power(W), Core14_Power(W), Core15_Power(W), Core_power_sum(W), CPU_power(W), CPU_usage(%), Time(s)
4.3662, 3.88618, 3.70641, 3.90651, 5.03239, 4.85172, 7.81178, 4.39728, 3.3871, 3.76048, 3.34938, 12.7599, 4.86794, 4.95502, 7.37845, 5.10117, 83.5179, 116.512, 33.000000, 121.116544
5.38004, 5.08234, 4.79147, 5.34836, 5.48434, 5.51366, 5.78352, 5.52077, 5.30789, 5.20488, 5.8956, 10.624, 5.41602, 5.09978, 5.17665, 5.44687, 91.0762, 125.926, 41.000000, 122.117707
6.39923, 6.57755, 6.42099, 6.45305, 6.33949, 6.54517, 6.78659, 6.5657, 6.00157, 6.11674, 6.02953, 6.38754, 6.07289, 6.59572, 6.31004, 6.28879, 101.891, 138.312, 49.000000, 123.118723
6.71855, 6.71107, 6.77631, 6.51495, 6.66342, 6.71227, 6.60498, 6.8705, 6.60413, 6.36475, 6.45296, 6.56554, 7.00002, 6.65329, 6.7506, 6.69661, 106.66, 144.181, 52.000000, 124.119586
6.58035, 6.68555, 6.7648, 6.45168, 6.70567, 6.79778, 6.81734, 6.81467, 7.30809, 6.68193, 6.55771, 6.30162, 6.63835, 6.84796, 7.03613, 6.78375, 107.773, 145.67, 54.000000, 125.120430
6.60698, 6.76479, 6.35443, 6.91264, 6.97368, 6.82805, 6.47034, 7.16368, 7.03706, 6.88188, 6.75877, 7.30234, 7.14964, 7.01459, 6.767, 6.98605, 109.972, 147.961, 54.000000, 126.121310
6.63683, 6.57762, 6.35472, 6.23959, 6.92424, 6.55672, 6.89902, 6.88889, 6.57109, 6.53755, 6.53932, 6.81096, 6.90366, 6.9137, 6.85655, 7.13501, 107.345, 145.136, 53.000000, 127.122345
6.41687, 6.31499, 6.61433, 6.72276, 6.83701, 6.51367, 6.85945, 6.74475, 6.55176, 6.99207, 6.45154, 6.54256, 7.23425, 7.41147, 7.17558, 6.74757, 108.131, 146.066, 53.000000, 128.123274
6.34402, 6.45152, 6.53343, 6.41281, 6.60501, 7.117, 6.69104, 6.90144, 6.85811, 6.825, 6.71936, 6.79597, 6.9287, 6.78941, 6.80103, 7.33553, 108.109, 146.015, 51.000000, 129.124224
6.62177, 6.68279, 6.61497, 6.65176, 6.62393, 6.72743, 6.71669, 6.72554, 6.9467, 6.65877, 7.07739, 6.73683, 7.4902, 7.3569, 7.04695, 7.41125, 110.09, 148.096, 53.000000, 130.125180
6.61084, 6.21613, 5.98195, 6.35236, 6.136, 6.44742, 6.71501, 6.51643, 6.72348, 6.9446, 6.7988, 6.61589, 6.98561, 6.89789, 6.68564, 6.76935, 105.397, 143.138, 52.000000, 131.126168
6.66042, 6.47417, 6.35892, 6.47786, 6.84763, 7.14015, 6.74582, 6.94678, 6.76251, 7.07101, 6.44344, 7.06966, 6.84351, 7.34274, 6.85583, 6.97182, 109.012, 146.853, 53.000000, 132.127142
6.39134, 6.34634, 6.01396, 5.99513, 6.46973, 6.4062, 6.23405, 6.09001, 6.23317, 6.53191, 6.56291, 6.40425, 6.64516, 6.70386, 6.79456, 7.02428, 102.847, 140.694, 49.000000, 133.128210
5.43025, 5.47002, 5.2885, 5.09523, 5.57458, 5.43599, 5.60138, 5.67444, 5.68884, 5.49808, 5.74481, 6.15106, 5.94479, 5.93166, 5.66226, 5.59386, 89.7858, 125.86, 44.000000, 134.129162
6.03702, 6.45769, 6.74861, 6.55005, 7.36008, 6.87157, 7.17998, 6.56879, 6.731, 6.71419, 7.35176, 7.04243, 7.22838, 7.45645, 7.46104, 7.84958, 111.609, 148.574, 53.000000, 135.130001
4.98505, 4.91464, 5.63142, 5.54549, 5.23056, 5.09982, 6.06151, 4.69031, 4.78026, 5.98402, 5.62697, 4.95045, 5.70404, 5.51865, 4.70642, 5.36479, 84.7944, 121.918, 37.000000, 136.130944
3.46246, 3.93921, 8.76765, 3.61588, 1.043, 0.715408, 3.37195, 7.82617, 2.9299, 4.74371, 5.56406, 4.3315, 3.47713, 3.80641, 3.72472, 4.26877, 65.5879, 98.6861, 23.000000, 137.131767
5.075, 4.09003, 7.69031, 3.21448, 5.36176, 4.63466, 5.60728, 1.44582, 4.76024, 4.18021, 2.87161, 6.8983, 4.06079, 4.37349, 3.74663, 3.57562, 71.5862, 106.516, 23.000000, 138.132648
1.79333, 2.54459, 9.09328, 2.26251, 3.30627, 3.54044, 4.35223, 5.13565, 8.87703, 2.3045, 2.93839, 2.30559, 5.57506, 2.66425, 2.8148, 1.69872, 61.2066, 95.94, 18.000000, 139.133452
4.6405, 6.44858, 4.58459, 4.60567, 5.83957, 5.84781, 6.66922, 5.00842, 5.79782, 5.87837, 5.78827, 6.71452, 5.58005, 6.38388, 5.06561, 5.02112, 89.874, 123.879, 42.000000, 140.134262
5.34879, 5.36641, 8.26152, 5.37808, 7.27908, 7.2569, 5.77348, 5.35641, 7.25833, 5.59425, 5.27574, 5.6198, 5.60152, 5.69133, 5.86238, 5.84103, 96.7651, 132.561, 46.000000, 141.135195
6.62416, 6.5145, 6.26924, 5.99551, 6.18835, 6.29129, 7.08046, 5.88795, 5.77049, 5.76813, 5.38914, 5.71898, 5.79228, 5.97839, 5.67117, 5.52284, 96.4629, 133.409, 49.000000, 142.136130
6.95758, 6.45589, 6.66122, 6.55627, 6.02345, 6.37097, 7.21176, 6.90767, 6.4518, 6.34441, 6.23524, 6.42212, 6.30048, 6.28702, 6.15446, 6.4548, 103.795, 140.788, 53.000000, 143.137020
6.86768, 7.02881, 6.37126, 6.68713, 6.54733, 6.40598, 6.30634, 6.39958, 6.68298, 6.56133, 6.59511, 6.64639, 6.59933, 6.65178, 7.94931, 6.24362, 106.544, 143.565, 53.000000, 144.137972
7.1075, 6.91309, 6.32544, 7.23222, 7.21515, 6.94279, 7.18753, 6.92563, 7.11887, 7.24237, 7.1557, 7.46178, 7.31749, 7.0605, 6.96227, 6.7816, 112.95, 151.18, 57.000000, 145.138870
6.83093, 6.79076, 6.74937, 6.98659, 6.94038, 6.85608, 6.60274, 6.9534, 7.37488, 7.16476, 7.0899, 7.4966, 7.03198, 6.8353, 6.80481, 6.85864, 111.367, 149.466, 55.000000, 146.139826
6.76183, 6.85774, 7.42416, 6.72375, 6.69565, 6.99405, 6.61961, 7.0295, 6.64607, 6.65918, 6.59915, 6.99632, 6.56871, 6.37527, 6.57788, 6.7213, 108.25, 146.138, 55.000000, 147.140725
6.57965, 6.58644, 6.29825, 6.51555, 7.0442, 7.33865, 6.88486, 7.10776, 6.91524, 6.72226, 6.72026, 6.48889, 6.79172, 7.02835, 6.76271, 6.75179, 108.537, 146.392, 54.000000, 148.141667
6.8114, 6.45763, 6.66331, 6.8007, 6.95255, 6.72563, 6.67824, 7.13161, 6.93375, 6.85655, 7.19858, 7.04008, 6.97485, 7.18753, 6.75201, 6.99989, 110.164, 148.13, 53.000000, 149.142634
6.50243, 6.75487, 6.90477, 6.67168, 7.07329, 7.01474, 6.91173, 7.11984, 6.76935, 7.04874, 6.97122, 7.40538, 6.65587, 6.78932, 6.62007, 6.72949, 109.943, 147.881, 53.000000, 150.143562
6.35272, 6.80742, 6.1801, 6.91504, 6.52844, 6.94992, 6.58862, 6.92775, 6.63263, 7.0957, 6.91174, 6.32074, 6.22746, 6.3069, 6.41302, 6.6862, 105.844, 143.411, 52.000000, 151.144402
6.45255, 6.8495, 6.42845, 6.4781, 6.48465, 6.86174, 6.86597, 6.30316, 6.65027, 6.39604, 6.51512, 6.48451, 6.73128, 6.69437, 6.53001, 6.60852, 105.334, 143.139, 52.000000, 152.145456
6.44496, 6.51863, 6.19673, 6.12637, 6.68806, 6.26373, 6.35327, 6.19293, 6.32207, 6.42021, 5.71745, 6.03491, 6.89397, 6.40324, 6.38135, 7.15503, 102.113, 139.223, 49.000000, 153.146358
6.42595, 6.74776, 6.67366, 6.60904, 5.88393, 5.76241, 6.45531, 6.24525, 5.77412, 5.81151, 5.73132, 6.00842, 6.3602, 6.01357, 6.1803, 6.45711, 99.1398, 136.774, 47.000000, 154.147383
6.51993, 7.04356, 6.7603, 7.1214, 6.20834, 6.17871, 6.1313, 5.85072, 6.1575, 6.3632, 6.5146, 6.05682, 7.29321, 6.47481, 8.54646, 6.718, 105.939, 142.24, 49.000000, 155.148367
4.81099, 4.87129, 4.8383, 5.01305, 5.6342, 5.61183, 5.15465, 5.93095, 5.20282, 6.1494, 4.98312, 5.34407, 5.92816, 5.86188, 9.43871, 5.60408, 90.3775, 127.963, 40.000000, 156.149385
4.04929, 5.98097, 4.21471, 8.97998, 3.58356, 3.21536, 4.31612, 3.70372, 2.72842, 6.29326, 4.05792, 6.52472, 3.26703, 2.6382, 8.80042, 4.49055, 76.8442, 110.81, 27.000000, 157.150189
7.85266, 3.18083, 3.6485, 3.7812, 4.67969, 2.81407, 3.81908, 3.52596, 2.58714, 5.30867, 4.39845, 5.98085, 5.06535, 3.94057, 6.87061, 4.19984, 71.6535, 106.786, 23.000000, 158.150967
3.53433, 3.76114, 6.75027, 5.36552, 1.453, 1.02667, 5.701, 3.51656, 2.97758, 2.25771, 2.04668, 9.37799, 1.82706, 1.57262, 12.0947, 2.08147, 65.3443, 100.153, 16.000000, 159.151862
13.138, 0.511292, 0.415726, 0.124619, 9.79346, 0.672165, 0.438171, 2.76489, 1.01302, 14.4954, 0.433807, 0.408508, 0.21817, 0.119583, 14.8011, 0.141251, 59.489, 93.4421, 13.000000, 160.153157
12.4034, 2.3504, 2.43495, 2.56348, 4.24031, 9.17412, 3.33107, 3.60237, 0.0693207, 13.6801, 0.370605, 0.330994, 2.63531, 3.56706, 6.30963, 4.45456, 71.5177, 105.292, 20.000000, 161.154163
9.62666, 3.80501, 3.71333, 4.3651, 3.44016, 11.3883, 3.34134, 3.57916, 2.93631, 7.54561, 2.90796, 3.13454, 5.02046, 4.75757, 4.88882, 4.46904, 78.9194, 112.635, 31.000000, 162.154959
5.38414, 5.40718, 4.98929, 4.87781, 5.44086, 11.3624, 5.60063, 5.28683, 5.38654, 5.38275, 5.25311, 5.41121, 5.02023, 5.02814, 5.20718, 4.94165, 89.9799, 124.571, 41.000000, 163.155793
5.6019, 5.86205, 5.60915, 5.91554, 5.90077, 10.7997, 5.87465, 5.66669, 5.66899, 5.32161, 5.87932, 5.2579, 5.71759, 5.60466, 5.94624, 5.55988, 96.1866, 132.588, 46.000000, 164.156693
6.29329, 5.91232, 5.75179, 5.61714, 6.35922, 7.91379, 6.35681, 5.76277, 6.18001, 6.1674, 6.08995, 6.32483, 5.96883, 5.94733, 6.23532, 6.21008, 99.0909, 135.351, 47.000000, 165.157649
6.35403, 6.52019, 6.23845, 6.22249, 6.89493, 6.42004, 6.3174, 6.18886, 7.0741, 7.0098, 7.13136, 7.19435, 6.96823, 6.22491, 6.74951, 6.49268, 106.001, 142.915, 50.000000, 166.158674
6.53123, 6.41039, 6.66592, 6.34245, 6.86089, 7.19505, 7.06699, 6.56735, 6.56105, 6.83318, 7.16745, 6.70575, 7.09447, 6.70616, 6.87804, 6.83827, 108.425, 146.264, 52.000000, 167.159688
6.54366, 6.60542, 6.28726, 6.50993, 7.19438, 6.53235, 6.60994, 7.08044, 6.94197, 6.71349, 6.9924, 7.1833, 7.02786, 6.72939, 6.67201, 7.18373, 108.808, 146.711, 52.000000, 168.160697
6.62529, 7.10117, 6.91481, 6.54298, 6.44713, 6.50435, 6.69986, 6.45677, 6.95329, 6.97311, 6.74373, 7.05878, 6.78311, 6.84164, 6.65771, 6.47749, 107.781, 145.677, 53.000000, 169.161788
6.30699, 6.73253, 6.82321, 6.78917, 6.44618, 6.18355, 6.5789, 6.49727, 6.65123, 6.7908, 6.76285, 6.57533, 6.98059, 6.6268, 6.93982, 6.63101, 106.316, 144.007, 51.000000, 170.162736
6.21144, 6.84355, 6.48323, 6.56953, 6.71019, 6.50397, 6.55151, 6.30904, 6.82077, 6.95119, 6.78877, 6.58832, 6.81071, 6.95689, 6.87106, 7.28236, 107.253, 144.907, 52.000000, 171.163606
6.97192, 6.72108, 6.81239, 6.57849, 6.60928, 6.6804, 6.79726, 6.63344, 7.02293, 7.03952, 6.59419, 6.99603, 6.89342, 7.10895, 6.78804, 7.20728, 109.455, 147.505, 53.000000, 172.164547
6.82376, 6.7168, 6.41833, 6.31563, 6.76167, 6.57805, 6.58693, 6.62579, 6.71802, 7.0377, 6.68349, 6.94775, 7.01654, 6.82167, 6.46739, 6.82181, 107.341, 145.193, 52.000000, 173.165574
6.04025, 6.69173, 5.9678, 6.67174, 6.2236, 6.39203, 6.35585, 6.31609, 6.44357, 6.39951, 6.38297, 6.44188, 6.62236, 6.26277, 6.5354, 6.63078, 102.378, 139.747, 49.000000, 174.166416
5.47774, 5.96429, 5.66666, 5.5174, 6.90477, 6.22127, 6.2664, 6.13539, 6.02647, 6.23466, 5.64777, 6.1871, 6.35449, 6.74297, 6.33241, 6.56667, 98.2465, 135.685, 48.000000, 175.167235
6.02415, 6.38933, 5.92528, 5.96744, 7.18803, 7.21422, 6.7516, 6.92166, 6.06024, 6.31119, 6.32829, 7.68768, 6.18504, 6.4397, 5.89708, 6.36679, 103.658, 140.566, 48.000000, 176.168218
5.05707, 5.40923, 7.25104, 5.82983, 5.8102, 5.78967, 5.59698, 6.8042, 6.67374, 7.00804, 6.20798, 5.58426, 6.17984, 6.27867, 5.47882, 5.85266, 96.8122, 134.202, 44.000000, 177.169155
3.66849, 2.46077, 7.37683, 4.02484, 4.09132, 3.14503, 3.37068, 3.95476, 5.80103, 7.70351, 3.96045, 3.63203, 3.8934, 2.69841, 2.46643, 2.62749, 64.8755, 99.7878, 24.000000, 178.170013
2.81984, 0.454636, 6.72536, 0.346664, 3.83109, 3.26219, 3.40851, 3.75983, 3.82228, 6.50731, 6.44897, 3.88855, 7.28363, 5.97691, 3.0067, 3.5853, 65.1278, 98.4292, 23.000000, 179.170903
