Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
05:37:48.295421, 2, 9, 0, 8889/11019, 59.452/250.0, 49, 1350
05:37:48.297966, 3, 0, 0, 99/11016, 25.124/250.0, 50, 300
05:37:49.301060, 0, 0, 0, 8889/11019, 65.296/250.0, 63, 1350
05:37:49.304089, 1, 0, 0, 8889/11019, 48.253/250.0, 44, 1350
05:37:49.306048, 2, 0, 0, 8889/11019, 59.863/250.0, 49, 1350
05:37:49.310540, 3, 0, 0, 99/11016, 25.267/250.0, 50, 300
05:37:50.314090, 0, 22, 9, 8889/11019, 236.342/250.0, 69, 1845
05:37:50.317456, 1, 39, 15, 8889/11019, 169.993/250.0, 47, 1890
05:37:50.319510, 2, 0, 0, 8889/11019, 102.284/250.0, 51, 1860
05:37:50.322158, 3, 0, 0, 99/11016, 24.72/250.0, 50, 300
05:37:51.325856, 0, 35, 13, 8889/11019, 103.819/250.0, 65, 1845
05:37:51.328137, 1, 23, 9, 8889/11019, 90.887/250.0, 47, 1890
05:37:51.330279, 2, 52, 22, 8889/11019, 99.403/250.0, 51, 1860
05:37:51.332991, 3, 0, 0, 99/11016, 24.918/250.0, 50, 300
05:37:52.337356, 0, 19, 4, 8889/11019, 69.851/250.0, 63, 1350
05:37:52.342082, 1, 19, 7, 8889/11019, 57.093/250.0, 46, 1350
05:37:52.344554, 2, 23, 9, 8889/11019, 67.636/250.0, 50, 1350
05:37:52.347915, 3, 0, 0, 99/11016, 25.037/250.0, 50, 300
05:37:53.351275, 0, 19, 4, 8889/11019, 69.367/250.0, 63, 1350
05:37:53.353596, 1, 20, 7, 8889/11019, 58.19/250.0, 46, 1350
05:37:53.359273, 2, 25, 10, 8889/11019, 66.565/250.0, 50, 1350
05:37:53.362285, 3, 0, 0, 99/11016, 25.083000000000002/250.0, 50, 300
05:37:54.366021, 0, 18, 4, 8889/11019, 69.479/250.0, 62, 1350
05:37:54.368334, 1, 21, 7, 8889/11019, 58.329/250.0, 46, 1350
05:37:54.370522, 2, 25, 9, 8889/11019, 67.387/250.0, 50, 1350
05:37:54.373493, 3, 0, 0, 99/11016, 24.799/250.0, 50, 300
05:37:55.377888, 0, 18, 4, 8889/11019, 68.656/250.0, 62, 1350
05:37:55.380054, 1, 23, 8, 8889/11019, 62.151/250.0, 46, 1350
05:37:55.388471, 2, 29, 11, 8889/11019, 70.138/250.0, 50, 1350
05:37:55.391236, 3, 0, 0, 99/11016, 24.648/250.0, 50, 300
05:37:56.395338, 0, 20, 4, 8889/11019, 65.984/250.0, 62, 1350
05:37:56.397613, 1, 11, 4, 8889/11019, 59.308/250.0, 46, 1350
05:37:56.400359, 2, 18, 7, 8889/11019, 69.072/250.0, 51, 1350
05:37:56.403227, 3, 0, 0, 99/11016, 24.688/250.0, 50, 300
05:37:57.406875, 0, 20, 4, 8889/11019, 69.769/250.0, 61, 1470
05:37:57.408958, 1, 16, 5, 8889/11019, 50.368/250.0, 45, 1350
05:37:57.412414, 2, 9, 3, 8889/11019, 60.472/250.0, 50, 1350
05:37:57.415134, 3, 0, 0, 99/11016, 24.882/250.0, 50, 300
05:37:58.418366, 0, 0, 0, 8889/11019, 69.19/250.0, 61, 1470
05:37:58.420493, 1, 0, 0, 8889/11019, 50.02/250.0, 45, 1350
05:37:58.422615, 2, 0, 0, 8889/11019, 60.015/250.0, 50, 1350
05:37:58.428102, 3, 0, 0, 99/11016, 25.193/250.0, 50, 300
05:37:59.432906, 0, 6, 0, 8889/11019, 63.816/250.0, 61, 1350
05:37:59.434988, 1, 7, 0, 8889/11019, 49.944/250.0, 45, 1350
05:37:59.439043, 2, 9, 0, 8889/11019, 59.934000000000005/250.0, 50, 1350
05:37:59.441821, 3, 0, 0, 99/11016, 25.043/250.0, 50, 300
05:38:00.445783, 0, 3, 0, 8889/11019, 68.631/250.0, 61, 1350
05:38:00.448150, 1, 1, 1, 8889/11019, 56.53/250.0, 46, 1350
05:38:00.450439, 2, 2, 1, 8889/11019, 64.086/250.0, 51, 1350
05:38:00.453194, 3, 0, 0, 99/11016, 24.896/250.0, 50, 300
05:38:01.457099, 0, 20, 4, 8889/11019, 68.95700000000001/250.0, 60, 1350
05:38:01.459480, 1, 17, 6, 8889/11019, 56.349000000000004/250.0, 46, 1350
05:38:01.462068, 2, 26, 10, 8889/11019, 67.849/250.0, 51, 1350
05:38:01.465407, 3, 0, 0, 99/11016, 24.987000000000002/250.0, 50, 300
05:38:02.468898, 0, 22, 5, 8889/11019, 68.546/250.0, 60, 1350
05:38:02.472905, 1, 17, 6, 8889/11019, 57.754/250.0, 46, 1350
05:38:02.475154, 2, 26, 9, 8889/11019, 67.289/250.0, 51, 1350
05:38:02.477916, 3, 0, 0, 99/11016, 25.043/250.0, 50, 300
05:38:03.481347, 0, 23, 5, 8889/11019, 69.113/250.0, 60, 1350
05:38:03.483903, 1, 18, 6, 8889/11019, 56.406/250.0, 46, 1350
05:38:03.486204, 2, 27, 10, 8889/11019, 67.96300000000001/250.0, 51, 1350
05:38:03.488986, 3, 0, 0, 99/11016, 24.706/250.0, 50, 300
05:38:04.492468, 0, 22, 5, 8889/11019, 68.509/250.0, 60, 1350
05:38:04.494913, 1, 17, 6, 8889/11019, 57.136/250.0, 46, 1350
05:38:04.497173, 2, 26, 10, 8889/11019, 67.982/250.0, 51, 1350
05:38:04.499988, 3, 0, 0, 99/11016, 24.991/250.0, 50, 300
05:38:05.503377, 0, 23, 5, 8889/11019, 70.749/250.0, 60, 1350
05:38:05.505820, 1, 19, 6, 8889/11019, 57.958/250.0, 46, 1350
05:38:05.508039, 2, 28, 10, 8889/11019, 66.956/250.0, 51, 1350
05:38:05.510934, 3, 0, 0, 99/11016, 25.003/250.0, 50, 300
05:38:06.514802, 0, 19, 4, 8889/11019, 74.074/250.0, 60, 1620
05:38:06.516928, 1, 22, 8, 8889/11019, 50.459/250.0, 46, 1350
05:38:06.520313, 2, 18, 6, 8889/11019, 70.276/250.0, 51, 1350
05:38:06.522839, 3, 0, 0, 99/11016, 24.886/250.0, 50, 300
05:38:07.526141, 0, 0, 0, 8889/11019, 74.276/250.0, 59, 1620
05:38:07.528951, 1, 17, 6, 8889/11019, 50.614000000000004/250.0, 46, 1350
05:38:07.531030, 2, 10, 4, 8889/11019, 60.323/250.0, 51, 1350
05:38:07.533696, 3, 0, 0, 99/11016, 25.227/250.0, 50, 300
05:38:08.536970, 0, 3, 0, 8889/11019, 63.068/250.0, 59, 1350
05:38:08.539104, 1, 2, 1, 8889/11019, 50.139/250.0, 46, 1350
