Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
13:56:18.186347, 2, 72, 36, 8377/11019, 138.337/250.0, 60, 1845
13:56:18.190031, 3, 0, 0, 99/11016, 23.846/250.0, 49, 300
13:56:19.193951, 0, 66, 15, 8377/11019, 110.49600000000001/250.0, 66, 1845
13:56:19.196406, 1, 59, 11, 8377/11019, 104.319/250.0, 54, 1875
13:56:19.198985, 2, 68, 19, 8377/11019, 139.496/250.0, 60, 1845
13:56:19.202125, 3, 0, 0, 99/11016, 24.047/250.0, 49, 300
13:56:20.205983, 0, 66, 15, 8377/11019, 125.964/250.0, 66, 1845
13:56:20.208369, 1, 59, 11, 8377/11019, 104.616/250.0, 54, 1875
13:56:20.212116, 2, 69, 19, 8377/11019, 127.217/250.0, 60, 1845
13:56:20.215149, 3, 0, 0, 99/11016, 23.884/250.0, 49, 300
13:56:21.219500, 0, 68, 16, 8377/11019, 112.146/250.0, 66, 1845
13:56:21.222502, 1, 61, 12, 8377/11019, 104.482/250.0, 55, 1875
13:56:21.224884, 2, 71, 20, 8377/11019, 141.838/250.0, 61, 1845
13:56:21.229738, 3, 0, 0, 99/11016, 24.265/250.0, 49, 300
13:56:22.233438, 0, 67, 15, 8377/11019, 120.003/250.0, 66, 1845
13:56:22.236031, 1, 59, 11, 8377/11019, 104.674/250.0, 55, 1875
13:56:22.238887, 2, 70, 19, 8377/11019, 126.09700000000001/250.0, 61, 1845
13:56:22.241946, 3, 0, 0, 99/11016, 23.791/250.0, 49, 300
13:56:23.246248, 0, 66, 15, 8377/11019, 124.63000000000001/250.0, 66, 1845
13:56:23.249061, 1, 59, 11, 8377/11019, 104.839/250.0, 54, 1875
13:56:23.251588, 2, 68, 19, 8377/11019, 126.389/250.0, 61, 1845
13:56:23.254382, 3, 0, 0, 99/11016, 23.888/250.0, 49, 300
13:56:24.259161, 0, 68, 16, 8377/11019, 125.032/250.0, 66, 1845
13:56:24.261819, 1, 61, 11, 8377/11019, 97.95/250.0, 55, 1875
13:56:24.264614, 2, 70, 20, 8377/11019, 126.869/250.0, 61, 1845
13:56:24.267716, 3, 0, 0, 99/11016, 24.091/250.0, 49, 300
13:56:25.329248, 0, 70, 16, 8377/11019, 100.741/250.0, 65, 1860
13:56:25.331457, 1, 60, 11, 8377/11019, 104.664/250.0, 55, 1875
13:56:25.333414, 2, 70, 20, 8377/11019, 130.612/250.0, 62, 1845
13:56:25.336016, 3, 0, 0, 99/11016, 24.051000000000002/250.0, 49, 300
13:56:26.339568, 0, 33, 7, 8377/11019, 108.182/250.0, 65, 1860
13:56:26.342561, 1, 61, 13, 8377/11019, 104.649/250.0, 55, 1875
13:56:26.344952, 2, 50, 14, 8377/11019, 120.634/250.0, 62, 1845
13:56:26.348046, 3, 0, 0, 99/11016, 23.924/250.0, 49, 300
13:56:27.351662, 0, 63, 7, 8377/11019, 107.869/250.0, 65, 1860
13:56:27.353898, 1, 60, 11, 8377/11019, 106.171/250.0, 55, 1875
13:56:27.356044, 2, 58, 13, 8377/11019, 129.19/250.0, 62, 1845
13:56:27.358757, 3, 0, 0, 99/11016, 24.17/250.0, 49, 300
13:56:28.362009, 0, 64, 8, 8377/11019, 94.598/250.0, 65, 1860
13:56:28.364371, 1, 66, 14, 8377/11019, 124.506/250.0, 56, 1875
13:56:28.366503, 2, 54, 11, 8377/11019, 90.041/250.0, 61, 1845
13:56:28.369948, 3, 0, 0, 99/11016, 24.295/250.0, 49, 300
13:56:29.373697, 0, 26, 16, 8377/11019, 111.898/250.0, 66, 1860
13:56:29.376401, 1, 40, 9, 8377/11019, 104.696/250.0, 56, 1875
13:56:29.379859, 2, 1, 0, 8377/11019, 141.386/250.0, 62, 1845
13:56:29.382653, 3, 0, 0, 99/11016, 24.138/250.0, 49, 300
13:56:30.386257, 0, 68, 27, 8377/11019, 116.154/250.0, 66, 1860
13:56:30.388904, 1, 54, 7, 8377/11019, 94.255/250.0, 55, 1875
13:56:30.391427, 2, 71, 20, 8377/11019, 128.325/250.0, 62, 1845
13:56:30.394291, 3, 0, 0, 99/11016, 23.892/250.0, 49, 300
13:56:31.398111, 0, 67, 16, 8377/11019, 126.52/250.0, 65, 1860
13:56:31.400592, 1, 54, 7, 8377/11019, 94.382/250.0, 55, 1875
13:56:31.403502, 2, 70, 19, 8377/11019, 145.81/250.0, 63, 1845
13:56:31.406637, 3, 0, 0, 99/11016, 24.021/250.0, 49, 300
13:56:32.410906, 0, 67, 15, 8377/11019, 126.208/250.0, 65, 1860
13:56:32.413603, 1, 55, 6, 8377/11019, 94.371/250.0, 55, 1875
13:56:32.416149, 2, 70, 20, 8377/11019, 144.037/250.0, 63, 1845
13:56:32.419171, 3, 0, 0, 99/11016, 24.116/250.0, 49, 300
13:56:33.423211, 0, 68, 16, 8377/11019, 111.518/250.0, 66, 1860
13:56:33.425566, 1, 54, 7, 8377/11019, 95.19200000000001/250.0, 55, 1875
13:56:33.427818, 2, 70, 19, 8377/11019, 129.25/250.0, 63, 1845
13:56:33.430499, 3, 0, 0, 99/11016, 24.037/250.0, 49, 300
13:56:34.435461, 0, 66, 16, 8377/11019, 116.995/250.0, 66, 1860
13:56:34.437770, 1, 21, 2, 8377/11019, 81.743/250.0, 55, 1875
13:56:34.443067, 2, 71, 20, 8377/11019, 131.546/250.0, 63, 1845
13:56:34.448485, 3, 0, 0, 99/11016, 24.259/250.0, 49, 300
13:56:35.451474, 0, 64, 17, 8377/11019, 121.958/250.0, 65, 1860
13:56:35.453837, 1, 8, 2, 8377/11019, 105.891/250.0, 56, 1875
13:56:35.456174, 2, 70, 20, 8377/11019, 148.636/250.0, 63, 1845
13:56:35.458941, 3, 0, 0, 99/11016, 24.015/250.0, 49, 300
13:56:36.462819, 0, 67, 16, 8377/11019, 125.961/250.0, 65, 1860
13:56:36.465526, 1, 60, 11, 8377/11019, 105.919/250.0, 56, 1875
