Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
05:20:06.525898, 0, 67, 17, 8377/11019, 135.379/250.0, 65, 1845
05:20:06.528332, 1, 41, 12, 8377/11019, 123.91/250.0, 63, 1845
05:20:06.530865, 2, 63, 11, 8377/11019, 123.301/250.0, 71, 1815
05:20:06.533288, 3, 27, 3, 8475/11016, 104.523/250.0, 78, 1830
05:20:07.536580, 0, 65, 15, 8377/11019, 135.309/250.0, 64, 1845
05:20:07.539935, 1, 55, 13, 8377/11019, 112.275/250.0, 63, 1845
05:20:07.542510, 2, 61, 11, 8377/11019, 111.49000000000001/250.0, 71, 1815
05:20:07.545753, 3, 4, 1, 8475/11016, 135.174/250.0, 79, 1830
05:20:08.550874, 0, 64, 16, 8377/11019, 135.86/250.0, 65, 1845
05:20:08.553336, 1, 49, 10, 8377/11019, 87.45100000000001/250.0, 62, 1845
05:20:08.556331, 2, 62, 10, 8377/11019, 123.394/250.0, 72, 1815
05:20:08.561547, 3, 58, 14, 8475/11016, 135.355/250.0, 79, 1830
05:20:09.565222, 0, 65, 17, 8377/11019, 114.837/250.0, 64, 1845
05:20:09.568028, 1, 32, 19, 8377/11019, 123.81700000000001/250.0, 63, 1845
05:20:09.570593, 2, 66, 11, 8377/11019, 122.936/250.0, 71, 1815
05:20:09.573154, 3, 60, 16, 8475/11016, 135.255/250.0, 79, 1830
05:20:10.577212, 0, 43, 10, 8377/11019, 122.128/250.0, 64, 1845
05:20:10.580357, 1, 64, 25, 8377/11019, 123.647/250.0, 63, 1845
05:20:10.583379, 2, 65, 11, 8377/11019, 123.048/250.0, 71, 1815
05:20:10.586772, 3, 61, 15, 8475/11016, 120.782/250.0, 79, 1830
05:20:11.590798, 0, 56, 11, 8377/11019, 123.075/250.0, 64, 1845
05:20:11.593150, 1, 64, 18, 8377/11019, 123.824/250.0, 63, 1845
05:20:11.595445, 2, 63, 10, 8377/11019, 110.95700000000001/250.0, 71, 1815
05:20:11.598211, 3, 57, 14, 8475/11016, 135.04500000000002/250.0, 79, 1830
05:20:12.603404, 0, 60, 12, 8377/11019, 108.186/250.0, 64, 1845
05:20:12.609129, 1, 64, 18, 8377/11019, 123.604/250.0, 63, 1845
05:20:12.616027, 2, 62, 10, 8377/11019, 123.11500000000001/250.0, 72, 1815
05:20:12.618613, 3, 57, 14, 8475/11016, 135.399/250.0, 79, 1830
05:20:13.622205, 0, 46, 8, 8377/11019, 92.418/250.0, 63, 1845
05:20:13.625934, 1, 63, 18, 8377/11019, 128.022/250.0, 63, 1845
05:20:13.628669, 2, 62, 10, 8377/11019, 122.908/250.0, 71, 1815
05:20:13.633496, 3, 63, 16, 8475/11016, 131.436/250.0, 79, 1830
05:20:14.637824, 0, 4, 0, 8377/11019, 84.82000000000001/250.0, 62, 1350
05:20:14.640574, 1, 60, 19, 8377/11019, 123.686/250.0, 63, 1845
05:20:14.646342, 2, 64, 11, 8377/11019, 117.831/250.0, 71, 1815
05:20:14.648819, 3, 60, 15, 8475/11016, 135.507/250.0, 79, 1830
05:20:15.652774, 0, 38, 9, 8377/11019, 135.049/250.0, 64, 1845
05:20:15.657179, 1, 62, 18, 8377/11019, 123.74900000000001/250.0, 63, 1845
05:20:15.660145, 2, 61, 10, 8377/11019, 122.602/250.0, 71, 1815
05:20:15.662828, 3, 56, 14, 8475/11016, 120.646/250.0, 79, 1830
05:20:16.666992, 0, 64, 15, 8377/11019, 120.397/250.0, 64, 1845
05:20:16.669941, 1, 65, 18, 8377/11019, 128.4/250.0, 63, 1845
05:20:16.673177, 2, 62, 10, 8377/11019, 122.783/250.0, 71, 1815
05:20:16.675581, 3, 57, 14, 8475/11016, 129.683/250.0, 79, 1830
05:20:17.679941, 0, 64, 14, 8377/11019, 114.415/250.0, 64, 1845
05:20:17.683445, 1, 65, 18, 8377/11019, 123.861/250.0, 63, 1845
05:20:17.685998, 2, 44, 7, 8377/11019, 122.73100000000001/250.0, 71, 1815
05:20:17.688535, 3, 56, 15, 8475/11016, 135.78300000000002/250.0, 79, 1830
05:20:18.692467, 0, 65, 16, 8377/11019, 114.58800000000001/250.0, 64, 1845
05:20:18.695205, 1, 63, 18, 8377/11019, 109.755/250.0, 63, 1845
05:20:18.699574, 2, 59, 7, 8377/11019, 112.011/250.0, 71, 1815
05:20:18.701979, 3, 60, 15, 8475/11016, 135.691/250.0, 79, 1830
05:20:19.707142, 0, 64, 16, 8377/11019, 135.42600000000002/250.0, 64, 1845
05:20:19.709546, 1, 36, 9, 8377/11019, 124.09100000000001/250.0, 63, 1845
05:20:19.711809, 2, 58, 6, 8377/11019, 111.787/250.0, 71, 1815
05:20:19.713963, 3, 28, 6, 8475/11016, 117.22/250.0, 79, 1830
05:20:20.717439, 0, 67, 15, 8377/11019, 120.266/250.0, 64, 1845
05:20:20.719499, 1, 65, 14, 8377/11019, 87.84/250.0, 62, 1845
05:20:20.721682, 2, 61, 6, 8377/11019, 111.892/250.0, 71, 1815
05:20:20.723670, 3, 56, 7, 8475/11016, 117.415/250.0, 78, 1830
05:20:21.727825, 0, 67, 17, 8377/11019, 126.25200000000001/250.0, 65, 1845
05:20:21.731362, 1, 18, 3, 8377/11019, 96.765/250.0, 63, 1845
05:20:21.733903, 2, 60, 6, 8377/11019, 112.045/250.0, 71, 1815
05:20:21.736209, 3, 53, 7, 8475/11016, 106.144/250.0, 78, 1830
05:20:22.739361, 0, 67, 17, 8377/11019, 135.522/250.0, 64, 1845
05:20:22.742094, 1, 22, 7, 8377/11019, 124.035/250.0, 63, 1845
05:20:22.744653, 2, 27, 3, 8377/11019, 99.401/250.0, 70, 1815
05:20:22.746916, 3, 13, 8, 8475/11016, 250.756/250.0, 81, 1770
05:20:23.750847, 0, 67, 16, 8377/11019, 135.712/250.0, 64, 1845
05:20:23.753381, 1, 66, 19, 8377/11019, 128.416/250.0, 63, 1845
05:20:23.757228, 2, 2, 1, 8377/11019, 122.932/250.0, 71, 1815
05:20:23.759913, 3, 63, 33, 8475/11016, 133.459/250.0, 79, 1830
05:20:24.763842, 0, 67, 16, 8377/11019, 126.191/250.0, 64, 1845
05:20:24.766791, 1, 65, 19, 8377/11019, 123.206/250.0, 63, 1845
05:20:24.770145, 2, 62, 10, 8377/11019, 122.636/250.0, 71, 1815
05:20:24.773261, 3, 58, 14, 8475/11016, 121.279/250.0, 79, 1830
05:20:25.775794, 0, 64, 15, 8377/11019, 135.50300000000001/250.0, 64, 1845
05:20:25.778096, 1, 63, 18, 8377/11019, 123.342/250.0, 63, 1845
05:20:25.780842, 2, 62, 10, 8377/11019, 122.92/250.0, 71, 1815
05:20:25.783769, 3, 55, 13, 8475/11016, 136.074/250.0, 80, 1830
05:20:26.788878, 0, 63, 14, 8377/11019, 119.36200000000001/250.0, 64, 1845
05:20:26.793737, 1, 63, 18, 8377/11019, 128.524/250.0, 63, 1845
05:20:26.796447, 2, 62, 10, 8377/11019, 122.85900000000001/250.0, 70, 1815
05:20:26.799195, 3, 56, 14, 8475/11016, 136.358/250.0, 79, 1830
05:20:27.803189, 0, 63, 15, 8377/11019, 117.87/250.0, 64, 1845
05:20:27.807398, 1, 64, 18, 8377/11019, 123.435/250.0, 63, 1845
05:20:27.810096, 2, 65, 11, 8377/11019, 110.021/250.0, 71, 1815
05:20:27.812681, 3, 57, 14, 8475/11016, 130.192/250.0, 79, 1830
05:20:28.816596, 0, 34, 7, 8377/11019, 108.062/250.0, 64, 1845
05:20:28.819396, 1, 63, 18, 8377/11019, 123.21300000000001/250.0, 63, 1845
05:20:28.821867, 2, 63, 10, 8377/11019, 122.867/250.0, 71, 1815
05:20:28.824323, 3, 58, 14, 8475/11016, 121.09100000000001/250.0, 79, 1830
05:20:29.827793, 0, 59, 11, 8377/11019, 122.931/250.0, 64, 1845
05:20:29.831597, 1, 63, 18, 8377/11019, 128.214/250.0, 63, 1845
05:20:29.836360, 2, 63, 10, 8377/11019, 122.882/250.0, 71, 1815
05:20:29.839483, 3, 58, 14, 8475/11016, 134.081/250.0, 79, 1830
05:20:30.843123, 0, 60, 11, 8377/11019, 92.60900000000001/250.0, 63, 1845
05:20:30.845748, 1, 65, 18, 8377/11019, 87.804/250.0, 62, 1845
05:20:30.848483, 2, 66, 11, 8377/11019, 122.95400000000001/250.0, 71, 1815
05:20:30.851514, 3, 60, 15, 8475/11016, 136.148/250.0, 79, 1830
05:20:31.855658, 0, 16, 6, 8377/11019, 114.896/250.0, 65, 1845
05:20:31.858204, 1, 36, 11, 8377/11019, 123.665/250.0, 63, 1845
05:20:31.861162, 2, 67, 11, 8377/11019, 123.129/250.0, 71, 1815
05:20:31.863876, 3, 61, 16, 8475/11016, 121.443/250.0, 79, 1830
05:20:32.869399, 0, 69, 32, 8377/11019, 136.053/250.0, 64, 1845
05:20:32.871725, 1, 52, 13, 8377/11019, 103.337/250.0, 62, 1845
05:20:32.874079, 2, 65, 11, 8377/11019, 105.412/250.0, 71, 1815
05:20:32.876578, 3, 58, 14, 8475/11016, 134.584/250.0, 79, 1830
05:20:33.879471, 0, 66, 16, 8377/11019, 115.352/250.0, 65, 1845
05:20:33.886403, 1, 49, 10, 8377/11019, 247.041/250.0, 65, 1815
05:20:33.890518, 2, 64, 10, 8377/11019, 123.435/250.0, 71, 1815
05:20:33.893388, 3, 58, 15, 8475/11016, 136.984/250.0, 79, 1830
05:20:34.897686, 0, 63, 17, 8377/11019, 136.298/250.0, 64, 1845
05:20:34.901190, 1, 32, 20, 8377/11019, 123.367/250.0, 63, 1845
05:20:34.904867, 2, 64, 11, 8377/11019, 122.924/250.0, 71, 1815
05:20:34.908982, 3, 59, 15, 8475/11016, 127.233/250.0, 79, 1830
05:20:35.912659, 0, 64, 15, 8377/11019, 135.554/250.0, 64, 1845
05:20:35.915352, 1, 64, 24, 8377/11019, 138.626/250.0, 63, 1845
05:20:35.918488, 2, 62, 10, 8377/11019, 122.952/250.0, 71, 1815
05:20:35.922386, 3, 53, 13, 8475/11016, 105.425/250.0, 79, 1830
05:20:36.926193, 0, 64, 15, 8377/11019, 135.85/250.0, 65, 1845
05:20:36.928451, 1, 65, 18, 8377/11019, 123.321/250.0, 63, 1845
05:20:36.930833, 2, 63, 11, 8377/11019, 99.804/250.0, 71, 1815
05:20:36.933438, 3, 34, 5, 8475/11016, 111.643/250.0, 79, 1830
05:20:37.937161, 0, 65, 15, 8377/11019, 123.516/250.0, 64, 1845
05:20:37.941393, 1, 64, 18, 8377/11019, 123.416/250.0, 63, 1845
05:20:37.944691, 2, 45, 6, 8377/11019, 123.132/250.0, 71, 1815
05:20:37.947811, 3, 50, 7, 8475/11016, 117.417/250.0, 79, 1830
05:20:38.951360, 0, 65, 15, 8377/11019, 114.79/250.0, 65, 1845
05:20:38.954201, 1, 65, 18, 8377/11019, 123.488/250.0, 63, 1845
05:20:38.956914, 2, 62, 11, 8377/11019, 107.657/250.0, 71, 1815
05:20:38.959175, 3, 43, 6, 8475/11016, 104.71300000000001/250.0, 78, 1830
05:20:39.963508, 0, 67, 16, 8377/11019, 136.02/250.0, 64, 1845
05:20:39.966410, 1, 66, 18, 8377/11019, 124.19800000000001/250.0, 63, 1845
05:20:39.969350, 2, 58, 10, 8377/11019, 122.721/250.0, 71, 1815
05:20:39.976069, 3, 3, 0, 8475/11016, 104.06400000000001/250.0, 78, 1830
05:20:40.979513, 0, 64, 15, 8377/11019, 134.244/250.0, 64, 1845
05:20:40.983167, 1, 65, 19, 8377/11019, 126.851/250.0, 63, 1845
05:20:40.988627, 2, 60, 11, 8377/11019, 111.861/250.0, 71, 1815
05:20:40.993547, 3, 31, 8, 8475/11016, 126.075/250.0, 79, 1830
05:20:41.997449, 0, 65, 15, 8377/11019, 114.947/250.0, 64, 1845
05:20:41.999908, 1, 63, 18, 8377/11019, 123.842/250.0, 63, 1845
05:20:42.002778, 2, 60, 9, 8377/11019, 100.528/250.0, 71, 1815
05:20:42.005999, 3, 56, 14, 8475/11016, 120.93/250.0, 79, 1830
05:20:43.009646, 0, 64, 15, 8377/11019, 115.063/250.0, 65, 1845
05:20:43.012092, 1, 64, 18, 8377/11019, 126.866/250.0, 63, 1845
05:20:43.014494, 2, 61, 11, 8377/11019, 123.07300000000001/250.0, 71, 1815
05:20:43.016900, 3, 57, 14, 8475/11016, 135.937/250.0, 79, 1830
05:20:44.021257, 0, 64, 15, 8377/11019, 127.269/250.0, 64, 1845
05:20:44.023920, 1, 65, 18, 8377/11019, 120.38/250.0, 63, 1845
05:20:44.027589, 2, 66, 11, 8377/11019, 116.81700000000001/250.0, 71, 1815
05:20:44.031284, 3, 59, 15, 8475/11016, 135.924/250.0, 79, 1830
05:20:45.035388, 0, 65, 16, 8377/11019, 123.009/250.0, 64, 1845
05:20:45.038245, 1, 60, 14, 8377/11019, 112.76/250.0, 63, 1845
05:20:45.041173, 2, 62, 10, 8377/11019, 122.93/250.0, 71, 1815
05:20:45.043656, 3, 59, 15, 8475/11016, 135.50900000000001/250.0, 79, 1830
05:20:46.047438, 0, 38, 8, 8377/11019, 123.056/250.0, 64, 1845
05:20:46.049648, 1, 19, 3, 8377/11019, 88.196/250.0, 62, 1845
05:20:46.052348, 2, 66, 11, 8377/11019, 123.259/250.0, 71, 1815
05:20:46.054774, 3, 61, 15, 8475/11016, 128.602/250.0, 79, 1830
05:20:47.058392, 0, 61, 13, 8377/11019, 124.154/250.0, 64, 1845
05:20:47.063603, 1, 3, 0, 8377/11019, 87.681/250.0, 62, 1845
05:20:47.066087, 2, 67, 11, 8377/11019, 105.283/250.0, 71, 1815
05:20:47.068527, 3, 61, 16, 8475/11016, 136.065/250.0, 79, 1830
05:20:48.075970, 0, 58, 12, 8377/11019, 92.535/250.0, 63, 1845
05:20:48.079799, 1, 7, 3, 8377/11019, 105.366/250.0, 61, 1350
05:20:48.082837, 2, 41, 6, 8377/11019, 112.098/250.0, 71, 1815
05:20:48.086728, 3, 59, 16, 8475/11016, 124.562/250.0, 79, 1830
05:20:49.090657, 0, 3, 0, 8377/11019, 135.358/250.0, 64, 1845
05:20:49.093316, 1, 64, 26, 8377/11019, 144.964/250.0, 63, 1845
05:20:49.095742, 2, 59, 6, 8377/11019, 112.07900000000001/250.0, 71, 1815
05:20:49.097798, 3, 58, 15, 8475/11016, 136.31/250.0, 79, 1830
05:20:50.106061, 0, 33, 8, 8377/11019, 114.36200000000001/250.0, 65, 1845
05:20:50.108348, 1, 62, 24, 8377/11019, 138.471/250.0, 63, 1845
05:20:50.110804, 2, 56, 5, 8377/11019, 112.07000000000001/250.0, 71, 1815
05:20:50.113660, 3, 57, 15, 8475/11016, 126.875/250.0, 79, 1830
05:20:51.117390, 0, 62, 15, 8377/11019, 126.586/250.0, 64, 1845
05:20:51.119903, 1, 63, 24, 8377/11019, 152.026/250.0, 63, 1845
05:20:51.122810, 2, 56, 6, 8377/11019, 110.59700000000001/250.0, 71, 1815
05:20:51.125526, 3, 56, 13, 8475/11016, 136.118/250.0, 79, 1830
05:20:52.129128, 0, 64, 15, 8377/11019, 135.511/250.0, 64, 1845
05:20:52.132042, 1, 64, 25, 8377/11019, 145.094/250.0, 63, 1845
05:20:52.134627, 2, 57, 5, 8377/11019, 105.84/250.0, 70, 1815
05:20:52.138466, 3, 58, 14, 8475/11016, 136.594/250.0, 79, 1830
05:20:53.142465, 0, 66, 16, 8377/11019, 130.068/250.0, 64, 1845
05:20:53.145919, 1, 63, 25, 8377/11019, 145.353/250.0, 64, 1845
05:20:53.148302, 2, 22, 2, 8377/11019, 260.718/250.0, 73, 1770
05:20:53.150753, 3, 42, 11, 8475/11016, 114.997/250.0, 79, 1830
05:20:54.154855, 0, 64, 16, 8377/11019, 114.641/250.0, 64, 1845
05:20:54.157287, 1, 62, 24, 8377/11019, 145.673/250.0, 64, 1845
05:20:54.159567, 2, 50, 34, 8377/11019, 101.07000000000001/250.0, 71, 1815
05:20:54.162110, 3, 38, 7, 8475/11016, 118.301/250.0, 78, 1830
05:20:55.165670, 0, 63, 15, 8377/11019, 114.61800000000001/250.0, 65, 1845
05:20:55.168123, 1, 62, 24, 8377/11019, 139.206/250.0, 64, 1845
05:20:55.170594, 2, 61, 10, 8377/11019, 101.733/250.0, 72, 1815
05:20:55.173221, 3, 52, 7, 8475/11016, 117.822/250.0, 79, 1830
05:20:56.177450, 0, 68, 17, 8377/11019, 135.806/250.0, 65, 1845
05:20:56.179770, 1, 64, 25, 8377/11019, 89.10900000000001/250.0, 63, 1845
05:20:56.182137, 2, 62, 11, 8377/11019, 123.607/250.0, 71, 1815
05:20:56.184522, 3, 31, 4, 8475/11016, 185.778/250.0, 81, 1755
05:20:57.188234, 0, 66, 16, 8377/11019, 135.988/250.0, 65, 1845
05:20:57.190778, 1, 45, 17, 8377/11019, 151.435/250.0, 65, 1845
05:20:57.196878, 2, 64, 12, 8377/11019, 123.444/250.0, 71, 1815
05:20:57.200467, 3, 49, 34, 8475/11016, 133.476/250.0, 79, 1830
05:20:58.203312, 0, 64, 15, 8377/11019, 114.526/250.0, 64, 1845
05:20:58.205816, 1, 52, 18, 8377/11019, 89.613/250.0, 63, 1845
05:20:58.208508, 2, 61, 10, 8377/11019, 123.137/250.0, 72, 1815
05:20:58.211297, 3, 58, 14, 8475/11016, 136.00300000000001/250.0, 79, 1830
05:20:59.215508, 0, 62, 17, 8377/11019, 126.872/250.0, 65, 1845
05:20:59.218189, 1, 39, 26, 8377/11019, 174.943/250.0, 65, 1845
05:20:59.222669, 2, 66, 11, 8377/11019, 123.673/250.0, 72, 1815
05:20:59.226449, 3, 60, 15, 8475/11016, 137.20000000000002/250.0, 79, 1830
05:21:00.229995, 0, 61, 14, 8377/11019, 114.86800000000001/250.0, 64, 1845
05:21:00.234055, 1, 66, 28, 8377/11019, 157.034/250.0, 65, 1845
05:21:00.236903, 2, 63, 10, 8377/11019, 103.878/250.0, 71, 1815
05:21:00.239351, 3, 57, 14, 8475/11016, 136.87800000000001/250.0, 79, 1830
05:21:01.243547, 0, 62, 15, 8377/11019, 130.757/250.0, 64, 1845
05:21:01.246115, 1, 68, 26, 8377/11019, 151.327/250.0, 64, 1845
05:21:01.250740, 2, 61, 10, 8377/11019, 117.18/250.0, 71, 1815
05:21:01.254121, 3, 56, 14, 8475/11016, 136.433/250.0, 79, 1830
05:21:02.257136, 0, 35, 8, 8377/11019, 108.389/250.0, 64, 1845
05:21:02.260333, 1, 63, 26, 8377/11019, 144.87/250.0, 65, 1845
05:21:02.262998, 2, 64, 10, 8377/11019, 123.019/250.0, 71, 1815
05:21:02.266474, 3, 58, 14, 8475/11016, 121.866/250.0, 80, 1830
05:21:03.270332, 0, 57, 11, 8377/11019, 108.141/250.0, 64, 1845
05:21:03.273389, 1, 66, 26, 8377/11019, 157.716/250.0, 65, 1845
05:21:03.278373, 2, 61, 11, 8377/11019, 123.152/250.0, 72, 1815
05:21:03.281457, 3, 58, 15, 8475/11016, 122.143/250.0, 79, 1830
05:21:04.286373, 0, 57, 11, 8377/11019, 108.019/250.0, 64, 1845
05:21:04.289026, 1, 68, 26, 8377/11019, 161.93200000000002/250.0, 65, 1845
05:21:04.291854, 2, 61, 10, 8377/11019, 123.19800000000001/250.0, 71, 1815
05:21:04.294779, 3, 56, 14, 8475/11016, 121.9/250.0, 79, 1830
05:21:05.298402, 0, 18, 2, 8377/11019, 92.269/250.0, 63, 1845
05:21:05.300786, 1, 65, 27, 8377/11019, 164.404/250.0, 65, 1845
05:21:05.305228, 2, 63, 10, 8377/11019, 123.37700000000001/250.0, 71, 1815
05:21:05.307989, 3, 59, 14, 8475/11016, 137.367/250.0, 80, 1830
05:21:06.311946, 0, 61, 33, 8377/11019, 136.16/250.0, 65, 1845
05:21:06.315350, 1, 66, 28, 8377/11019, 164.609/250.0, 66, 1845
05:21:06.318097, 2, 65, 11, 8377/11019, 115.786/250.0, 71, 1815
05:21:06.320737, 3, 59, 16, 8475/11016, 136.792/250.0, 79, 1830
05:21:07.324138, 0, 63, 16, 8377/11019, 135.653/250.0, 65, 1845
05:21:07.327682, 1, 33, 13, 8377/11019, 150.887/250.0, 66, 1845
05:21:07.330790, 2, 65, 11, 8377/11019, 123.59400000000001/250.0, 71, 1815
05:21:07.333705, 3, 58, 15, 8475/11016, 133.29/250.0, 80, 1830
05:21:08.337075, 0, 67, 16, 8377/11019, 127.406/250.0, 64, 1845
05:21:08.339267, 1, 80, 30, 8377/11019, 93.934/250.0, 64, 1845
05:21:08.341862, 2, 63, 10, 8377/11019, 123.286/250.0, 71, 1815
05:21:08.344635, 3, 59, 14, 8475/11016, 132.77700000000002/250.0, 79, 1830
05:21:09.349847, 0, 65, 17, 8377/11019, 135.617/250.0, 64, 1845
05:21:09.352348, 1, 13, 4, 8377/11019, 90.031/250.0, 64, 1845
05:21:09.354944, 2, 65, 11, 8377/11019, 133.845/250.0, 71, 1815
05:21:09.357458, 3, 59, 15, 8475/11016, 105.386/250.0, 79, 1830
05:21:10.361077, 0, 65, 16, 8377/11019, 135.75300000000001/250.0, 64, 1845
05:21:10.365464, 1, 28, 11, 8377/11019, 147.31300000000002/250.0, 65, 1845
05:21:10.368161, 2, 62, 11, 8377/11019, 100.766/250.0, 71, 1815
05:21:10.370428, 3, 25, 6, 8475/11016, 112.575/250.0, 79, 1830
05:21:11.375227, 0, 63, 15, 8377/11019, 135.673/250.0, 64, 1845
05:21:11.378023, 1, 66, 26, 8377/11019, 158.22/250.0, 65, 1845
05:21:11.380504, 2, 62, 10, 8377/11019, 123.5/250.0, 71, 1815
05:21:11.382891, 3, 49, 7, 8475/11016, 116.70400000000001/250.0, 79, 1830
05:21:12.386534, 0, 65, 15, 8377/11019, 135.644/250.0, 64, 1845
05:21:12.389194, 1, 76, 29, 8377/11019, 165.368/250.0, 66, 1845
05:21:12.391410, 2, 61, 11, 8377/11019, 123.899/250.0, 72, 1815
05:21:12.393697, 3, 50, 7, 8475/11016, 106.542/250.0, 79, 1830
05:21:13.398069, 0, 67, 16, 8377/11019, 135.638/250.0, 64, 1845
05:21:13.400622, 1, 75, 30, 8377/11019, 167.049/250.0, 66, 1845
05:21:13.405285, 2, 60, 10, 8377/11019, 123.44500000000001/250.0, 72, 1815
05:21:13.408415, 3, 26, 3, 8475/11016, 105.717/250.0, 78, 1830
05:21:14.411244, 0, 64, 15, 8377/11019, 135.65200000000002/250.0, 64, 1845
05:21:14.415288, 1, 78, 31, 8377/11019, 167.106/250.0, 66, 1845
05:21:14.417684, 2, 59, 11, 8377/11019, 109.753/250.0, 71, 1815
05:21:14.420319, 3, 0, 0, 8475/11016, 136.401/250.0, 79, 1830
05:21:15.423746, 0, 65, 15, 8377/11019, 126.776/250.0, 65, 1845
05:21:15.426272, 1, 77, 30, 8377/11019, 166.329/250.0, 66, 1845
05:21:15.428581, 2, 61, 10, 8377/11019, 102.078/250.0, 71, 1815
05:21:15.430943, 3, 55, 13, 8475/11016, 136.562/250.0, 79, 1830
05:21:16.434301, 0, 67, 15, 8377/11019, 131.413/250.0, 64, 1845
05:21:16.436741, 1, 78, 30, 8377/11019, 166.863/250.0, 65, 1845
05:21:16.442065, 2, 60, 10, 8377/11019, 123.258/250.0, 72, 1815
05:21:16.444572, 3, 56, 14, 8475/11016, 134.03900000000002/250.0, 79, 1830
05:21:17.449355, 0, 65, 17, 8377/11019, 135.806/250.0, 65, 1845
05:21:17.456155, 1, 32, 13, 8377/11019, 172.293/250.0, 66, 1845
05:21:17.458714, 2, 47, 8, 8377/11019, 112.675/250.0, 71, 1815
05:21:17.461092, 3, 58, 15, 8475/11016, 123.869/250.0, 79, 1830
05:21:18.464731, 0, 66, 15, 8377/11019, 109.545/250.0, 64, 1845
05:21:18.467266, 1, 80, 30, 8377/11019, 92.85300000000001/250.0, 65, 1845
05:21:18.469931, 2, 60, 7, 8377/11019, 112.004/250.0, 71, 1815
05:21:18.472708, 3, 61, 16, 8475/11016, 135.979/250.0, 79, 1830
05:21:19.477170, 0, 38, 10, 8377/11019, 123.536/250.0, 64, 1845
05:21:19.479840, 1, 16, 9, 8377/11019, 249.919/250.0, 68, 1770
05:21:19.482235, 2, 61, 6, 8377/11019, 112.763/250.0, 71, 1815
05:21:19.484425, 3, 62, 16, 8475/11016, 137.401/250.0, 79, 1830
05:21:20.487246, 0, 62, 12, 8377/11019, 122.998/250.0, 64, 1845
05:21:20.491337, 1, 80, 40, 8377/11019, 175.76500000000001/250.0, 67, 1845
05:21:20.494358, 2, 61, 6, 8377/11019, 112.508/250.0, 71, 1815
05:21:20.497271, 3, 59, 15, 8475/11016, 136.667/250.0, 79, 1830
05:21:21.502545, 0, 61, 11, 8377/11019, 93.636/250.0, 64, 1845
05:21:21.504832, 1, 81, 31, 8377/11019, 179.434/250.0, 67, 1845
05:21:21.507069, 2, 58, 6, 8377/11019, 105.769/250.0, 71, 1815
05:21:21.509863, 3, 58, 15, 8475/11016, 136.711/250.0, 79, 1830
05:21:22.513192, 0, 10, 1, 8377/11019, 103.98100000000001/250.0, 63, 1845
05:21:22.516605, 1, 82, 35, 8377/11019, 172.48/250.0, 67, 1845
05:21:22.519049, 2, 34, 3, 8377/11019, 99.39/250.0, 71, 1815
05:21:22.521607, 3, 58, 16, 8475/11016, 136.912/250.0, 79, 1830
05:21:23.526021, 0, 29, 7, 8377/11019, 115.068/250.0, 65, 1845
05:21:23.528964, 1, 76, 32, 8377/11019, 183.84300000000002/250.0, 67, 1845
05:21:23.532295, 2, 6, 1, 8377/11019, 100.255/250.0, 71, 1815
05:21:23.535740, 3, 55, 17, 8475/11016, 129.77/250.0, 79, 1830
05:21:24.539695, 0, 65, 15, 8377/11019, 135.525/250.0, 64, 1845
05:21:24.543254, 1, 80, 31, 8377/11019, 168.251/250.0, 67, 1845
05:21:24.546460, 2, 63, 11, 8377/11019, 115.578/250.0, 71, 1815
05:21:24.549179, 3, 58, 14, 8475/11016, 136.752/250.0, 79, 1830
05:21:25.553014, 0, 66, 16, 8377/11019, 114.682/250.0, 64, 1845
05:21:25.555480, 1, 78, 31, 8377/11019, 169.469/250.0, 68, 1845
05:21:25.558100, 2, 62, 10, 8377/11019, 123.367/250.0, 71, 1815
05:21:25.560847, 3, 56, 14, 8475/11016, 129.675/250.0, 79, 1830
05:21:26.568127, 0, 65, 16, 8377/11019, 135.678/250.0, 64, 1845
05:21:26.570625, 1, 44, 18, 8377/11019, 158.775/250.0, 67, 1845
05:21:26.575843, 2, 64, 10, 8377/11019, 122.908/250.0, 71, 1815
05:21:26.578079, 3, 59, 15, 8475/11016, 107.45/250.0, 79, 1830
05:21:27.581799, 0, 67, 15, 8377/11019, 114.879/250.0, 64, 1845
05:21:27.584327, 1, 79, 29, 8377/11019, 93.91/250.0, 66, 1845
05:21:27.587383, 2, 60, 11, 8377/11019, 123.114/250.0, 71, 1815
05:21:27.591220, 3, 15, 3, 8475/11016, 117.507/250.0, 79, 1830
05:21:28.595326, 0, 65, 17, 8377/11019, 135.83/250.0, 64, 1845
05:21:28.598122, 1, 15, 5, 8377/11019, 92.82900000000001/250.0, 66, 1845
05:21:28.603214, 2, 69, 11, 8377/11019, 133.742/250.0, 71, 1815
05:21:28.605397, 3, 55, 8, 8475/11016, 118.539/250.0, 79, 1830
05:21:29.609036, 0, 64, 16, 8377/11019, 114.85600000000001/250.0, 64, 1845
05:21:29.611435, 1, 25, 10, 8377/11019, 167.977/250.0, 67, 1845
05:21:29.614254, 2, 65, 11, 8377/11019, 134.442/250.0, 71, 1815
05:21:29.618389, 3, 54, 8, 8475/11016, 105.267/250.0, 78, 1830
05:21:30.622148, 0, 67, 17, 8377/11019, 114.846/250.0, 65, 1845
05:21:30.624605, 1, 77, 31, 8377/11019, 161.549/250.0, 67, 1845
