Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
00:19:47.002785, 3, 0, 0, 99/11016, 22.912/250.0, 47, 300
00:19:48.005878, 0, 72, 13, 8889/11019, 93.684/250.0, 63, 1860
00:19:48.009397, 1, 24, 8, 8889/11019, 78.433/250.0, 46, 1905
00:19:48.014340, 2, 0, 0, 1/11019, 3.254/250.0, 38, 300
00:19:48.019838, 3, 0, 0, 99/11016, 24.016000000000002/250.0, 47, 300
00:19:49.025947, 0, 2, 0, 8889/11019, 64.673/250.0, 61, 1350
00:19:49.034223, 1, 0, 0, 8889/11019, 78.396/250.0, 46, 1350
00:19:49.039536, 2, 0, 0, 1/11019, 3.023/250.0, 38, 300
00:19:49.045629, 3, 0, 0, 99/11016, 23.863/250.0, 47, 300
00:19:50.048604, 0, 8, 0, 8889/11019, 63.735/250.0, 61, 1350
00:19:50.052022, 1, 7, 0, 8889/11019, 48.332/250.0, 45, 1350
00:19:50.056886, 2, 0, 0, 1/11019, 2.725/250.0, 38, 300
00:19:50.062412, 3, 0, 0, 99/11016, 23.472/250.0, 47, 300
00:19:51.067119, 0, 0, 0, 8889/11019, 63.763/250.0, 61, 1350
00:19:51.071608, 1, 0, 0, 8889/11019, 48.799/250.0, 45, 1350
00:19:51.076915, 2, 0, 0, 1/11019, 2.346/250.0, 38, 300
00:19:51.082467, 3, 0, 0, 99/11016, 23.839000000000002/250.0, 47, 300
00:19:52.085863, 0, 4, 2, 8889/11019, 65.047/250.0, 62, 1350
00:19:52.092267, 1, 0, 0, 8889/11019, 49.493/250.0, 45, 1350
00:19:52.098173, 2, 0, 0, 1/11019, 2.515/250.0, 38, 300
00:19:52.103828, 3, 0, 0, 99/11016, 23.716/250.0, 47, 300
00:19:53.112090, 0, 88, 57, 8889/11019, 237.344/250.0, 67, 1800
00:19:53.121282, 1, 66, 44, 8889/11019, 245.155/250.0, 51, 1800
00:19:53.127070, 2, 0, 0, 1/11019, 7.5200000000000005/250.0, 38, 300
00:19:53.133262, 3, 0, 0, 99/11016, 23.175/250.0, 47, 300
00:19:54.136627, 0, 35, 12, 8889/11019, 107.819/250.0, 63, 1860
00:19:54.141100, 1, 51, 29, 8889/11019, 102.958/250.0, 48, 1875
00:19:54.146290, 2, 0, 0, 1/11019, 4.571/250.0, 38, 300
00:19:54.151982, 3, 0, 0, 99/11016, 23.247/250.0, 47, 300
00:19:55.155605, 0, 30, 7, 8889/11019, 103.345/250.0, 63, 1860
00:19:55.157829, 1, 29, 11, 8889/11019, 90.848/250.0, 47, 1590
00:19:55.162362, 2, 0, 0, 1/11019, 3.847/250.0, 38, 300
00:19:55.167412, 3, 0, 0, 99/11016, 23.504/250.0, 47, 300
00:19:56.170903, 0, 29, 7, 8889/11019, 71.671/250.0, 61, 1365
00:19:56.173106, 1, 31, 12, 8889/11019, 63.34/250.0, 46, 1425
00:19:56.177594, 2, 0, 0, 1/11019, 4.08/250.0, 38, 300
00:19:56.182512, 3, 0, 0, 99/11016, 23.796/250.0, 47, 300
